adc_mq135, adc_mq137, adc_mq138, adc_mq3, status
19596,19784,18310,22553,charge
19615,19799,18339,22565,charge
19628,19812,18363,22578,charge
19636,19826,18385,22591,charge
19652,19827,18414,22606,charge
19663,19832,18422,22614,charge
19664,19834,18416,22618,charge
19666,19827,18414,22616,charge
19660,19823,18416,22613,charge
19660,19810,18406,22608,charge
19647,19798,18390,22594,charge
19637,19783,18380,22580,charge
19619,19767,18359,22570,charge
19606,19751,18339,22553,charge
19594,19738,18313,22538,charge
19577,19724,18289,22523,charge
19565,19708,18270,22504,charge
19546,19686,18245,22493,charge
19533,19671,18217,22475,charge
19513,19660,18188,22457,charge
19509,19651,18169,22446,charge
19499,19651,18151,22438,charge
19498,19655,18134,22437,charge
19490,19657,18128,22437,charge
19497,19663,18126,22437,charge
19510,19672,18135,22437,charge
19524,19680,18144,22449,charge
19526,19686,18151,22457,charge
19534,19692,18167,22468,charge
19544,19700,18182,22475,charge
19544,19715,18192,22485,charge
19550,19717,18213,22492,charge
19562,19728,18217,22502,charge
19580,19739,18237,22508,charge
19587,19748,18255,22519,charge
19594,19754,18267,22523,charge
19598,19753,18273,22526,charge
19599,19754,18272,22520,charge
19598,19753,18268,22523,charge
19593,19744,18265,22514,charge
19593,19739,18265,22512,charge
19583,19727,18260,22506,charge
19579,19720,18254,22493,charge
19574,19714,18241,22490,charge
19565,19709,18230,22480,charge
19567,19711,18232,22477,charge
19571,19716,18235,22481,charge
19574,19720,18244,22486,charge
19567,19716,18234,22490,charge
19566,19724,18238,22491,charge
19564,19724,18246,22495,charge
19570,19727,18258,22496,charge
19578,19734,18270,22497,charge
19582,19739,18273,22503,charge
19588,19743,18282,22502,charge
19595,19746,18282,22508,charge
19603,19751,18291,22516,charge
19613,19764,18302,22518,charge
19622,19773,18312,22525,charge
19629,19784,18322,22538,charge
19628,19785,18325,22543,charge
19633,19790,18344,22554,charge
19637,19799,18360,22556,charge
19657,19818,18377,22564,charge
19681,19845,18407,22577,charge
19704,19874,18443,22604,charge
19725,19908,18472,22629,charge
19751,19934,18499,22657,charge
19769,19954,18515,22678,charge
19797,19976,18537,22700,charge
19818,19985,18559,22715,charge
19839,20002,18581,22729,charge
19855,20017,18618,22740,charge
19870,20029,18658,22746,charge
19878,20037,18677,22759,charge
19880,20046,18686,22765,charge
19888,20048,18698,22768,charge
19897,20056,18714,22774,charge
19907,20059,18735,22775,charge
19914,20068,18736,22780,charge
19919,20071,18742,22783,charge
19930,20083,18743,22790,charge
19935,20089,18732,22794,charge
19942,20093,18723,22797,charge
19942,20094,18727,22800,charge
19940,20093,18735,22801,charge
19942,20088,18733,22797,charge
19940,20087,18726,22797,charge
19929,20078,18713,22787,charge
19928,20070,18713,22783,charge
19918,20068,18718,22774,charge
19904,20052,18712,22767,charge
19884,20044,18715,22756,charge
19871,20027,18698,22752,charge
19860,20019,18676,22741,charge
19856,20009,18668,22730,charge
19845,20003,18658,22724,charge
19830,19990,18645,22707,charge
19825,19972,18630,22702,charge
19811,19951,18610,22681,charge
19791,19930,18590,22664,charge
19773,19905,18574,22643,charge
19756,19884,18549,22619,charge
19734,19863,18522,22601,charge
19721,19854,18485,22579,charge
19708,19843,18455,22567,charge
19706,19837,18428,22556,charge
19701,19834,18417,22546,charge
19704,19842,18414,22539,charge
19704,19847,18422,22541,charge
19712,19863,18434,22543,charge
19719,19874,18447,22554,charge
19730,19885,18448,22560,charge
19749,19892,18454,22571,charge
19761,19903,18459,22574,charge
19764,19895,18449,22582,charge
19762,19891,18441,22575,charge
19756,19883,18432,22576,charge
19748,19883,18442,22570,charge
19741,19879,18458,22570,charge
19737,19877,18456,22568,charge
19734,19876,18451,22568,charge
19726,19870,18439,22566,charge
19716,19870,18425,22564,charge
19698,19866,18409,22565,charge
19694,19867,18395,22563,charge
19687,19866,18394,22566,charge
19690,19866,18397,22566,charge
19698,19870,18403,22570,charge
19699,19870,18404,22575,charge
19696,19865,18400,22581,charge
19698,19864,18390,22581,charge
19701,19868,18395,22582,charge
19703,19879,18419,22589,charge
19715,19888,18446,22596,charge
19735,19906,18463,22612,charge
19751,19934,18492,22628,charge
19768,19949,18529,22647,charge
19790,19970,18558,22664,charge
19810,19990,18586,22680,charge
19828,20001,18611,22692,charge
19846,20014,18629,22699,charge
19862,20021,18649,22713,charge
19873,20024,18648,22716,charge
19873,20025,18652,22717,charge
19870,20018,18645,22719,charge
19862,20003,18641,22708,charge
19852,19984,18636,22703,charge
19845,19965,18623,22684,charge
19831,19948,18609,22676,charge
19818,19937,18592,22660,charge
19805,19935,18576,22654,charge
19794,19932,18569,22647,charge
19793,19926,18559,22644,charge
19789,19926,18557,22642,charge
19787,19926,18551,22640,charge
19793,19924,18551,22643,charge
19793,19924,18544,22640,charge
19792,19915,18537,22638,charge
19786,19912,18525,22634,charge
19787,19908,18504,22633,charge
19782,19899,18505,22625,charge
19772,19896,18500,22621,charge
19760,19888,18488,22613,charge
19755,19878,18487,22603,charge
19747,19868,18482,22596,charge
19750,19863,18475,22585,charge
19746,19865,18479,22580,charge
19753,19874,18486,22584,charge
19756,19883,18490,22586,charge
19769,19900,18483,22595,charge
19779,19902,18488,22598,charge
19789,19906,18505,22604,charge
19790,19911,18513,22608,charge
19798,19921,18519,22607,charge
19808,19929,18534,22608,charge
19811,19943,18539,22618,charge
19824,19956,18555,22626,charge
19831,19961,18566,22633,charge
19842,19963,18585,22635,charge
19849,19962,18589,22636,charge
19852,19958,18594,22633,charge
19851,19956,18576,22630,charge
19849,19954,18578,22625,charge
19849,19953,18575,22617,charge
19846,19953,18569,22609,charge
19838,19951,18553,22602,charge
19829,19950,18552,22596,charge
19819,19940,18549,22587,charge
19810,19935,18553,22581,charge
19809,19930,18547,22575,charge
19810,19937,18550,22575,charge
19814,19934,18552,22578,charge
19824,19940,18560,22572,charge
19829,19943,18554,22578,charge
19828,19949,18546,22584,charge
19833,19941,18529,22584,charge
19826,19940,18524,22586,charge
19824,19937,18517,22581,charge
19820,19937,18521,22584,charge
19818,19937,18532,22582,charge
19818,19940,18553,22590,charge
19825,19938,18567,22589,charge
19823,19941,18562,22590,charge
19822,19944,18565,22592,charge
19834,19959,18565,22595,charge
19857,19984,18579,22611,charge
19874,20002,18597,22626,charge
19899,20023,18643,22640,charge
19924,20051,18695,22665,charge
19952,20078,18731,22687,charge
19980,20104,18753,22712,charge
20004,20134,18795,22736,charge
20030,20160,18835,22763,charge
20051,20191,18869,22779,charge
20082,20212,18912,22803,charge
20106,20234,18951,22820,charge
20124,20238,18982,22836,charge
20142,20248,18984,22844,charge
20149,20251,18979,22848,charge
20150,20262,18982,22851,charge
20153,20269,18991,22856,charge
20158,20277,18996,22861,charge
20156,20274,19005,22864,charge
20159,20279,19002,22868,charge
20158,20277,19011,22859,charge
20158,20288,19030,22862,charge
20165,20291,19047,22866,charge
20166,20304,19043,22863,charge
20169,20303,19046,22868,charge
20172,20311,19070,22873,charge
20183,20307,19063,22872,charge
20185,20303,19058,22872,charge
20176,20290,19049,22867,charge
20160,20279,19038,22862,charge
20144,20263,19024,22855,charge
20127,20249,19004,22841,charge
20107,20227,18974,22832,charge
20091,20206,18944,22813,charge
20062,20177,18903,22796,charge
20036,20148,18869,22773,charge
20015,20129,18836,22752,charge
19991,20099,18801,22731,charge
19970,20069,18764,22712,charge
19943,20043,18728,22682,charge
19914,20018,18697,22663,charge
19893,19986,18664,22640,charge
19872,19961,18624,22618,charge
19841,19937,18584,22599,charge
19815,19915,18538,22574,charge
19797,19902,18503,22564,charge
19783,19882,18475,22540,charge
19770,19865,18442,22524,charge
19759,19857,18425,22509,charge
19749,19846,18407,22493,charge
19739,19843,18395,22481,charge
19732,19836,18375,22469,charge
19729,19833,18365,22463,charge
19723,19839,18381,22466,charge
19730,19848,18390,22465,charge
19739,19856,18402,22469,charge
19752,19868,18405,22478,charge
19765,19881,18411,22489,charge
19773,19888,18426,22497,charge
19788,19899,18451,22504,charge
19805,19916,18480,22517,charge
19814,19932,18486,22525,charge
19836,19950,18508,22543,charge
19861,19968,18527,22561,charge
19874,19982,18546,22576,charge
19893,20001,18576,22586,charge
19907,20015,18611,22603,charge
19920,20032,18634,22615,charge
19936,20047,18650,22634,charge
19944,20060,18675,22646,charge
19955,20077,18708,22664,charge
19971,20085,18746,22667,charge
19985,20101,18769,22681,charge
19992,20109,18794,22691,charge
20001,20124,18810,22698,charge
20016,20145,18830,22711,charge
20037,20167,18845,22718,charge
20061,20192,18882,22740,charge
20099,20229,18913,22759,charge
20134,20259,18956,22785,charge
20171,20296,18997,22810,charge
20194,20313,19025,22830,charge
20212,20329,19041,22845,charge
20232,20333,19058,22860,charge
20235,20347,19068,22868,charge
20244,20353,19079,22877,charge
20243,20354,19093,22876,charge
20246,20351,19105,22878,charge
20231,20340,19113,22873,charge
20225,20335,19093,22868,charge
20215,20317,19073,22857,charge
20195,20297,19049,22845,charge
20178,20274,19029,22831,charge
20156,20252,19001,22817,charge
20131,20231,18973,22795,charge
20103,20206,18949,22776,charge
20078,20181,18914,22752,charge
20052,20159,18875,22737,charge
20029,20141,18838,22722,charge
20016,20129,18820,22702,charge
20005,20124,18807,22693,charge
20000,20121,18792,22683,charge
20006,20129,18788,22685,charge
20018,20132,18798,22684,charge
20015,20129,18788,22680,charge
20018,20131,18787,22680,charge
20019,20132,18794,22684,charge
20036,20147,18804,22685,charge
20047,20161,18817,22701,charge
20062,20170,18827,22709,charge
20067,20176,18833,22712,charge
20076,20181,18831,22720,charge
20083,20181,18827,22727,charge
20090,20181,18828,22726,charge
20083,20172,18818,22728,charge
20070,20162,18820,22722,charge
20051,20135,18808,22709,charge
20027,20116,18795,22698,charge
20007,20101,18774,22676,charge
19987,20101,18750,22669,charge
19986,20114,18732,22665,charge
19988,20139,18736,22670,charge
19997,20154,18747,22683,charge
20018,20178,18754,22695,charge
20044,20199,18767,22717,charge
20055,20215,18793,22733,charge
20062,20225,18830,22744,charge
20073,20234,18865,22757,charge
20078,20228,18875,22764,charge
20089,20224,18870,22764,charge
20088,20216,18842,22761,charge
20085,20206,18836,22760,charge
20086,20210,18831,22753,charge
20088,20209,18830,22756,charge
20087,20208,18844,22758,charge
20085,20201,18842,22755,charge
20079,20191,18846,22752,charge
20077,20186,18856,22750,charge
20078,20186,18863,22746,charge
20078,20192,18884,22744,charge
20076,20200,18893,22750,charge
20086,20213,18907,22761,charge
20097,20224,18913,22768,charge
20117,20232,18914,22775,charge
20130,20246,18918,22776,charge
20141,20264,18921,22786,charge
20160,20281,18951,22792,charge
20178,20297,18963,22806,charge
20195,20320,18996,22818,charge
20220,20349,19033,22831,charge
20245,20377,19077,22850,charge
20270,20409,19121,22869,charge
20289,20431,19168,22897,charge
20308,20444,19205,22914,charge
20324,20458,19233,22924,charge
20336,20466,19240,22937,charge
20349,20467,19248,22941,charge
20358,20469,19256,22946,charge
20355,20467,19251,22940,charge
20347,20457,19242,22937,charge
20342,20439,19226,22930,charge
20327,20424,19208,22920,charge
20311,20406,19193,22908,charge
20298,20396,19173,22894,charge
20285,20386,19146,22888,charge
20281,20385,19125,22878,charge
20276,20384,19109,22869,charge
20275,20387,19105,22865,charge
20273,20392,19120,22865,charge
20280,20404,19126,22867,charge
20289,20419,19126,22874,charge
20301,20436,19129,22884,charge
20307,20444,19144,22891,charge
20323,20456,19159,22899,charge
20337,20464,19169,22902,charge
20345,20465,19172,22913,charge
20353,20473,19173,22918,charge
20356,20469,19188,22921,charge
20353,20466,19191,22914,charge
20357,20467,19201,22917,charge
20351,20467,19204,22922,charge
20352,20462,19200,22922,charge
20352,20461,19194,22916,charge
20352,20457,19185,22915,charge
20351,20449,19186,22914,charge
20350,20444,19176,22912,charge
20340,20427,19181,22909,charge
20326,20422,19175,22902,charge
20318,20407,19152,22893,charge
20300,20390,19116,22881,charge
20287,20375,19085,22866,charge
20275,20361,19074,22855,charge
20265,20351,19063,22851,charge
20251,20343,19055,22839,charge
20242,20331,19030,22830,charge
20232,20323,19005,22825,charge
20233,20324,19000,22816,charge
20230,20332,18988,22814,charge
20232,20341,19001,22813,charge
20234,20344,19010,22817,charge
20237,20364,19020,22820,charge
20253,20381,19026,22830,charge
20279,20407,19055,22842,charge
20322,20454,19087,22859,charge
20355,20494,19124,22885,charge
20390,20530,19173,22913,charge
20426,20555,19223,22941,charge
20462,20577,19265,22967,charge
20485,20589,19283,22985,charge
20491,20594,19290,22995,charge
20504,20611,19321,23007,charge
20517,20618,19340,23013,charge
20513,20615,19359,23017,charge
20516,20613,19374,23015,charge
20518,20610,19376,23011,charge
20515,20597,19375,23009,charge
20511,20595,19373,23004,charge
20497,20591,19372,22994,charge
20489,20577,19355,22990,charge
20474,20567,19337,22981,charge
20455,20545,19307,22976,charge
20440,20525,19290,22963,charge
20427,20517,19275,22950,charge
20413,20503,19262,22942,charge
20400,20490,19258,22933,charge
20389,20477,19239,22927,charge
20373,20462,19226,22915,charge
20364,20452,19205,22908,charge
20357,20435,19188,22895,charge
20338,20426,19176,22883,charge
20326,20421,19169,22875,charge
20326,20417,19156,22867,charge
20323,20425,19144,22870,charge
20327,20427,19139,22865,charge
20324,20432,19126,22869,charge
20336,20430,19125,22874,charge
20342,20434,19145,22873,charge
20337,20438,19155,22873,charge
20342,20458,19162,22877,charge
20363,20476,19199,22880,charge
20387,20494,19229,22896,charge
20406,20505,19262,22912,charge
20422,20520,19281,22921,charge
20433,20531,19300,22926,charge
20445,20538,19314,22937,charge
20446,20549,19318,22945,charge
20463,20560,19321,22959,charge
20475,20573,19329,22964,charge
20481,20584,19345,22972,charge
20499,20609,19370,22976,charge
20513,20625,19384,22982,charge
20539,20644,19426,22999,charge
20580,20685,19474,23018,charge
20616,20720,19522,23041,charge
20643,20753,19575,23067,charge
20671,20771,19610,23086,charge
20680,20773,19632,23093,charge
20689,20786,19646,23104,charge
20699,20788,19647,23106,charge
20706,20793,19650,23107,charge
20722,20806,19663,23110,charge
20729,20809,19668,23117,charge
20728,20811,19670,23121,charge
20731,20809,19682,23119,charge
20732,20819,19699,23120,charge
20733,20824,19703,23122,charge
20737,20833,19706,23122,charge
20738,20845,19712,23126,charge
20750,20861,19719,23135,charge
20756,20881,19730,23141,charge
20787,20901,19761,23153,charge
20807,20909,19761,23163,charge
20823,20913,19776,23173,charge
20835,20919,19788,23174,charge
20837,20915,19790,23178,charge
20833,20913,19785,23179,charge
20834,20908,19789,23174,charge
20830,20901,19787,23167,charge
20823,20893,19778,23168,charge
20811,20887,19784,23158,charge
20809,20885,19777,23154,charge
20801,20882,19783,23155,charge
20791,20876,19776,23144,charge
20793,20875,19763,23146,charge
20791,20868,19752,23144,charge
20791,20862,19736,23142,charge
20781,20857,19726,23140,charge
20776,20849,19714,23135,charge
20760,20833,19699,23125,charge
20744,20810,19670,23113,charge
20722,20791,19648,23103,charge
20697,20759,19618,23086,charge
20669,20735,19588,23068,charge
20644,20699,19552,23048,charge
20618,20679,19512,23027,charge
20588,20644,19469,23012,charge
20552,20614,19420,22989,charge
20533,20595,19394,22974,charge
20505,20577,19365,22959,charge
20480,20553,19351,22948,charge
20466,20537,19323,22933,charge
20448,20526,19303,22919,charge
20433,20513,19272,22907,charge
20434,20507,19251,22895,charge
20426,20500,19237,22888,charge
20423,20493,19228,22884,charge
20412,20488,19222,22880,charge
20406,20481,19211,22875,charge
20398,20477,19195,22870,charge
20393,20470,19184,22866,charge
20387,20471,19171,22864,charge
20382,20470,19173,22857,charge
20390,20473,19177,22854,charge
20392,20471,19169,22856,charge
20391,20477,19164,22849,charge
20403,20480,19178,22850,charge
20407,20490,19196,22857,charge
20416,20513,19179,22863,charge
20424,20530,19169,22869,charge
20433,20548,19188,22883,charge
20434,20559,19206,22891,charge
20452,20569,19218,22906,charge
20468,20582,19241,22911,charge
20481,20586,19272,22919,charge
20498,20595,19306,22928,charge
20511,20604,19327,22937,charge
20520,20607,19336,22937,charge
20532,20619,19347,22949,charge
20552,20639,19358,22961,charge
20575,20665,19379,22973,charge
20590,20690,19412,22986,charge
20625,20723,19462,23005,charge
20656,20752,19515,23021,charge
20677,20778,19559,23043,charge
20703,20806,19614,23058,charge
20730,20826,19659,23075,charge
20753,20855,19689,23092,charge
20773,20881,19713,23106,charge
20802,20907,19734,23126,charge
20827,20929,19741,23140,charge
20838,20945,19749,23160,charge
20861,20965,19733,23167,charge
20879,20976,19767,23182,charge
20892,20991,19823,23190,charge
20913,21006,19865,23200,charge
20938,21025,19919,23213,charge
20951,21037,19952,23222,charge
20972,21044,19960,23232,charge
20986,21053,19972,23238,charge
20993,21069,19980,23242,charge
21017,21084,19996,23252,charge
21022,21088,20008,23257,charge
21023,21099,20003,23265,charge
21030,21103,19999,23266,charge
21041,21118,19999,23267,charge
21052,21127,20012,23276,charge
21071,21138,20033,23282,charge
21081,21146,20060,23286,charge
21091,21150,20066,23291,charge
21098,21149,20079,23295,charge
21106,21150,20084,23294,charge
21115,21164,20099,23294,charge
21130,21172,20110,23298,charge
21137,21186,20122,23305,charge
21138,21182,20136,23307,charge
21135,21181,20133,23305,charge
21138,21189,20131,23303,charge
21149,21196,20128,23309,charge
21152,21204,20138,23311,charge
21165,21212,20148,23316,charge
21173,21227,20147,23320,charge
21180,21230,20148,23323,charge
21179,21227,20151,23325,charge
21168,21216,20143,23321,charge
21153,21210,20145,23320,charge
21149,21219,20140,23318,charge
21140,21208,20142,23314,charge
21147,21206,20145,23313,charge
21150,21204,20147,23318,charge
21149,21208,20168,23320,charge
21151,21209,20164,23317,charge
21160,21212,20152,23320,charge
21155,21215,20161,23320,charge
21156,21220,20164,23324,charge
21148,21205,20142,23320,charge
21144,21199,20121,23313,charge
21136,21191,20102,23309,charge
21124,21176,20083,23300,charge
21121,21173,20085,23294,charge
21122,21173,20084,23296,charge
21117,21170,20082,23291,charge
21110,21166,20081,23285,charge
21101,21161,20103,23285,charge
21097,21147,20103,23281,charge
21089,21133,20098,23270,charge
21073,21119,20093,23264,charge
21053,21098,20075,23250,charge
21042,21079,20057,23240,charge
21021,21061,20026,23224,charge
21005,21034,19996,23208,charge
20987,21024,19972,23200,charge
20967,20999,19930,23187,charge
20948,20981,19901,23175,charge
20926,20959,19884,23156,charge
20909,20941,19845,23145,charge
20899,20928,19817,23133,charge
20882,20919,19781,23123,charge
20868,20901,19762,23118,charge
20860,20900,19751,23110,charge
20855,20896,19728,23099,charge
20850,20891,19707,23103,charge
20845,20882,19696,23098,charge
20836,20878,19691,23088,charge
20824,20868,19693,23082,charge
20816,20864,19693,23085,charge
20813,20856,19693,23072,charge
20815,20860,19682,23071,charge
20808,20854,19670,23070,charge
20805,20858,19666,23070,charge
20804,20857,19675,23071,charge
20804,20864,19691,23081,charge
20817,20876,19712,23080,charge
20820,20878,19735,23087,charge
20829,20882,19749,23090,charge
20833,20879,19727,23096,charge
20837,20878,19709,23095,charge
20836,20870,19697,23093,charge
20835,20875,19705,23094,charge
20840,20873,19701,23091,charge
20841,20883,19698,23100,charge
20848,20892,19700,23098,charge
20854,20892,19696,23097,charge
20858,20906,19699,23105,charge
20858,20906,19706,23105,charge
20856,20912,19713,23118,charge
20860,20904,19709,23115,charge
20853,20890,19710,23113,charge
20838,20867,19698,23103,charge
20824,20848,19674,23089,charge
20814,20833,19651,23078,charge
20800,20822,19634,23067,charge
20783,20812,19626,23055,charge
20774,20805,19613,23053,charge
20754,20792,19593,23042,charge
20739,20781,19581,23036,charge
20719,20759,19554,23026,charge
20705,20744,19538,23015,charge
20694,20732,19519,23010,charge
20687,20725,19507,22999,charge
20685,20719,19488,22998,charge
20672,20706,19465,22988,charge
20665,20691,19456,22979,charge
20648,20673,19451,22974,charge
20630,20659,19446,22960,charge
20612,20649,19426,22948,charge
20611,20649,19406,22939,charge
20613,20643,19395,22939,charge
20619,20647,19392,22938,charge
20621,20653,19393,22939,charge
20626,20668,19389,22943,charge
20636,20689,19396,22953,charge
20667,20718,19432,22964,charge
20703,20753,19471,22985,charge
20746,20798,19523,23010,charge
20790,20839,19577,23043,charge
20837,20879,19634,23072,charge
20884,20926,19703,23101,charge
20916,20968,19747,23130,charge
20945,21004,19766,23157,charge
20994,21036,19816,23177,charge
21035,21077,19869,23201,charge
21072,21108,19921,23225,charge
21113,21141,19980,23244,charge
21145,21158,20022,23258,charge
21161,21171,20056,23272,charge
21179,21181,20071,23283,charge
21188,21194,20084,23289,charge
21197,21202,20098,23291,charge
21197,21210,20106,23296,charge
21199,21219,20123,23299,charge
21214,21227,20136,23307,charge
21228,21236,20147,23310,charge
21240,21244,20151,23320,charge
21248,21244,20154,23327,charge
21244,21233,20151,23324,charge
21247,21239,20151,23318,charge
21257,21247,20150,23319,charge
21262,21262,20161,23323,charge
21267,21268,20165,23329,charge
21283,21276,20174,23337,charge
21282,21283,20190,23339,charge
21290,21290,20181,23343,charge
21296,21295,20184,23348,charge
21292,21287,20181,23349,charge
21293,21286,20182,23346,charge
21282,21277,20170,23343,charge
21284,21272,20164,23340,charge
21269,21264,20157,23332,charge
21259,21254,20149,23332,charge
21252,21242,20141,23325,charge
21239,21231,20143,23317,charge
21219,21218,20129,23310,charge
21205,21202,20113,23306,charge
21189,21187,20093,23293,charge
21175,21169,20076,23284,charge
21161,21151,20065,23273,charge
21139,21131,20038,23259,charge
21128,21114,20004,23250,charge
21110,21109,19970,23239,charge
21107,21105,19949,23235,charge
21109,21110,19941,23235,charge
21109,21116,19961,23237,charge
21120,21127,19983,23241,charge
21136,21146,19994,23248,charge
21161,21174,20002,23256,charge
21183,21201,20013,23270,charge
21215,21234,20055,23287,charge
21259,21266,20090,23313,charge
21301,21294,20139,23331,charge
21338,21334,20203,23350,charge
21389,21389,20265,23376,charge
21447,21445,20341,23412,charge
21501,21482,20419,23438,charge
21549,21510,20464,23458,charge
21577,21533,20486,23473,charge
21598,21548,20489,23483,charge
21610,21565,20515,23495,charge
21623,21572,20552,23501,charge
21632,21580,20572,23508,charge
21645,21584,20586,23509,charge
21650,21585,20587,23514,charge
21644,21581,20595,23513,charge
21640,21572,20583,23510,charge
21639,21575,20580,23509,charge
21631,21581,20590,23508,charge
21641,21586,20600,23505,charge
21644,21592,20602,23508,charge
21641,21587,20593,23510,charge
21642,21593,20595,23514,charge
21643,21584,20584,23513,charge
21638,21585,20577,23505,charge
21639,21589,20551,23509,charge
21640,21589,20538,23506,charge
21644,21595,20535,23509,charge
21641,21590,20538,23507,charge
21640,21589,20535,23511,charge
21638,21577,20539,23509,charge
21627,21567,20540,23504,charge
21621,21555,20536,23505,charge
21617,21547,20526,23492,charge
21610,21533,20507,23487,charge
21600,21526,20494,23476,charge
21595,21522,20491,23479,charge
21585,21518,20486,23472,charge
21587,21511,20480,23470,charge
21591,21513,20485,23465,charge
21588,21507,20498,23463,charge
21602,21524,20522,23461,charge
21607,21533,20532,23477,charge
21602,21545,20544,23482,charge
21618,21559,20556,23486,charge
21638,21575,20571,23494,charge
21661,21598,20599,23501,charge
21683,21616,20611,23508,charge
21705,21632,20629,23522,charge
21721,21650,20654,23532,charge
21732,21662,20662,23543,charge
21743,21670,20687,23546,charge
21736,21666,20691,23547,charge
21741,21666,20700,23548,charge
21751,21669,20697,23549,charge
21759,21670,20695,23550,charge
21764,21669,20691,23551,charge
21758,21656,20674,23548,charge
21750,21643,20663,23547,charge
21729,21626,20651,23542,charge
21707,21609,20640,23526,charge
21691,21591,20625,23521,charge
21676,21569,20600,23512,charge
21656,21553,20575,23499,charge
21644,21530,20551,23486,charge
21629,21513,20528,23476,charge
21611,21490,20497,23462,charge
21598,21480,20472,23451,charge
21579,21461,20448,23444,charge
21565,21453,20418,23437,charge
21550,21440,20395,23426,charge
21537,21434,20380,23425,charge
21527,21418,20347,23418,charge
21513,21409,20328,23410,charge
21506,21397,20318,23402,charge
21505,21401,20309,23393,charge
21511,21411,20320,23395,charge
21516,21418,20319,23397,charge
21517,21421,20320,23399,charge
21515,21412,20328,23399,charge
21516,21418,20344,23402,charge
21519,21421,20344,23406,charge
21516,21428,20334,23407,charge
21528,21434,20341,23409,charge
21531,21439,20363,23413,charge
21548,21445,20378,23420,charge
21551,21448,20387,23426,charge
21563,21446,20402,23425,charge
21561,21442,20413,23426,charge
21571,21441,20411,23424,charge
21579,21445,20410,23429,charge
21578,21443,20409,23431,charge
21569,21434,20401,23429,charge
21565,21427,20394,23425,charge
21553,21418,20385,23420,charge
21543,21406,20390,23416,charge
21532,21398,20376,23408,charge
21534,21402,20368,23400,charge
21536,21393,20346,23396,charge
21532,21394,20337,23395,charge
21537,21399,20334,23395,charge
21549,21402,20334,23390,charge
21548,21410,20340,23394,charge
21555,21412,20352,23398,charge
21556,21404,20358,23400,charge
21551,21389,20343,23395,charge
21537,21376,20325,23393,charge
21526,21361,20304,23385,charge
21509,21354,20290,23376,charge
21501,21344,20281,23371,charge
21489,21339,20269,23366,charge
21481,21330,20258,23356,charge
21470,21325,20245,23352,charge
21469,21317,20236,23350,charge
21462,21317,20229,23342,charge
21463,21325,20223,23343,charge
21465,21331,20230,23347,charge
21466,21330,20232,23352,charge
21471,21334,20242,23349,charge
21477,21334,20247,23356,charge
21489,21334,20237,23357,charge
21494,21340,20242,23361,charge
21493,21348,20233,23364,charge
21506,21349,20249,23363,charge
21510,21345,20253,23368,charge
21517,21346,20262,23370,charge
21521,21349,20251,23374,charge
21527,21352,20248,23368,charge
21538,21368,20258,23375,charge
21556,21384,20264,23378,charge
21575,21408,20289,23389,charge
21598,21424,20292,23392,charge
21624,21443,20309,23402,charge
21640,21452,20338,23416,charge
21649,21452,20361,23423,charge
21643,21448,20376,23423,charge
21636,21439,20374,23421,charge
21639,21444,20379,23415,charge
21644,21447,20384,23414,charge
21651,21457,20392,23414,charge
21663,21463,20408,23419,charge
21663,21464,20404,23426,charge
21677,21471,20418,23432,charge
21677,21473,20425,23436,charge
21685,21478,20430,23433,charge
21686,21488,20419,23437,charge
21692,21500,20441,23440,charge
21712,21523,20453,23442,charge
21728,21540,20478,23457,charge
21748,21552,20505,23462,charge
21767,21561,20518,23468,charge
21788,21580,20536,23477,charge
21814,21601,20560,23489,charge
21838,21629,20575,23499,charge
21857,21658,20602,23511,charge
21885,21677,20630,23520,charge
21914,21707,20685,23536,charge
21931,21722,20718,23546,charge
21957,21742,20724,23560,charge
21981,21751,20737,23567,charge
21992,21762,20763,23577,charge
22005,21771,20788,23583,charge
22019,21800,20811,23595,charge
22042,21815,20831,23598,charge
22059,21833,20828,23610,charge
22067,21829,20844,23619,charge
22071,21822,20849,23622,charge
22071,21820,20855,23615,charge
22068,21812,20854,23613,charge
22060,21805,20859,23605,charge
22054,21797,20852,23602,charge
22052,21789,20849,23595,charge
22048,21776,20829,23585,charge
22034,21760,20790,23573,charge
22018,21741,20763,23563,charge
21999,21725,20736,23543,charge
21977,21706,20719,23527,charge
21956,21692,20688,23513,charge
21937,21678,20666,23495,charge
21923,21654,20637,23479,charge
21899,21641,20606,23455,charge
21877,21622,20583,23442,charge
21849,21606,20551,23422,charge
21822,21593,20527,23405,charge
21797,21576,20501,23380,charge
21775,21560,20476,23361,charge
21749,21553,20452,23343,charge
21729,21542,20428,23327,charge
21702,21533,20395,23305,charge
21678,21519,20357,23288,charge
21653,21505,20316,23264,charge
21627,21488,20283,23248,charge
21602,21474,20248,23227,charge
21579,21465,20207,23212,charge
21554,21451,20179,23195,charge
21531,21440,20145,23176,charge
21516,21427,20121,23158,charge
21494,21422,20104,23144,charge
21473,21408,20090,23130,charge
21453,21404,20079,23113,charge
21429,21394,20060,23107,charge
21414,21388,20032,23091,charge
21399,21387,20010,23082,charge
21381,21377,19997,23067,charge
21366,21368,19981,23055,charge
21347,21360,19961,23052,charge
21324,21351,19943,23039,charge
21311,21341,19922,23025,charge
21294,21328,19900,23019,charge
21278,21324,19878,23009,charge
