adc_mq135, adc_mq137, adc_mq138, adc_mq3, status
20015,19110,17423,21900,charge
20022,19120,17430,21913,charge
20027,19122,17428,21913,charge
20026,19130,17433,21914,charge
20023,19135,17438,21920,charge
20027,19139,17429,21921,charge
20028,19140,17435,21925,charge
20027,19147,17445,21924,charge
20030,19147,17462,21929,charge
20040,19149,17494,21934,charge
20042,19161,17512,21930,charge
20050,19169,17537,21933,charge
20057,19174,17554,21937,charge
20063,19185,17572,21943,charge
20066,19191,17566,21946,charge
20076,19198,17550,21948,charge
20079,19202,17543,21952,charge
20081,19205,17540,21952,charge
20074,19205,17537,21954,charge
20076,19200,17538,21957,charge
20073,19193,17552,21962,charge
20072,19185,17564,21956,charge
20066,19182,17574,21958,charge
20064,19179,17570,21950,charge
20058,19174,17561,21956,charge
20052,19164,17558,21946,charge
20044,19161,17556,21950,charge
20043,19160,17532,21949,charge
20041,19158,17522,21952,charge
20041,19156,17519,21949,charge
20043,19159,17511,21946,charge
20042,19160,17516,21952,charge
20044,19159,17500,21949,charge
20039,19157,17495,21946,charge
20039,19157,17472,21945,charge
20038,19153,17463,21942,charge
20036,19148,17450,21943,charge
20033,19146,17462,21938,charge
20031,19148,17484,21938,charge
20026,19143,17487,21943,charge
20022,19140,17494,21936,charge
20022,19144,17504,21935,charge
20029,19142,17509,21939,charge
20031,19146,17498,21938,charge
20031,19141,17498,21939,charge
20031,19145,17518,21933,charge
20030,19151,17523,21934,charge
20032,19151,17531,21938,charge
20033,19148,17528,21934,charge
20039,19154,17524,21933,charge
20040,19151,17515,21933,charge
20042,19158,17498,21935,charge
20044,19150,17482,21935,charge
20040,19148,17467,21934,charge
20049,19155,17456,21935,charge
20044,19148,17452,21937,charge
20041,19140,17444,21936,charge
20035,19139,17461,21929,charge
20032,19130,17484,21929,charge
20028,19130,17501,21926,charge
20020,19122,17503,21925,charge
20021,19120,17488,21924,charge
20018,19115,17483,21921,charge
20008,19117,17480,21918,charge
20005,19108,17474,21919,charge
20002,19103,17445,21915,charge
20002,19103,17421,21913,charge
20008,19105,17417,21914,charge
20016,19105,17429,21912,charge
20021,19111,17438,21915,charge
20023,19114,17439,21914,charge
20024,19116,17431,21918,charge
20031,19120,17435,21917,charge
20029,19122,17433,21917,charge
20033,19128,17441,21918,charge
20041,19124,17450,21921,charge
20040,19127,17463,21922,charge
20040,19124,17480,21926,charge
20040,19129,17484,21924,charge
20036,19124,17485,21923,charge
20027,19120,17487,21917,charge
20027,19119,17498,21917,charge
20015,19122,17504,21920,charge
20016,19123,17504,21921,charge
20013,19121,17505,21922,charge
20016,19114,17513,21920,charge
20018,19114,17509,21919,charge
20024,19117,17505,21916,charge
20028,19116,17491,21920,charge
20032,19118,17482,21921,charge
20036,19122,17472,21918,charge
20036,19127,17468,21916,charge
20042,19131,17475,21919,charge
20046,19137,17472,21924,charge
20046,19143,17453,21923,charge
20042,19143,17458,21921,charge
20048,19153,17480,21918,charge
20057,19161,17483,21922,charge
20069,19172,17488,21922,charge
20072,19179,17491,21928,charge
20072,19186,17494,21931,charge
20085,19193,17505,21932,charge
20092,19207,17530,21933,charge
20100,19218,17563,21938,charge
20115,19226,17588,21946,charge
20123,19234,17606,21940,charge
20133,19247,17624,21949,charge
20132,19253,17644,21949,charge
20144,19266,17666,21956,charge
20153,19278,17688,21957,charge
20163,19289,17694,21967,charge
20172,19299,17698,21965,charge
20178,19312,17702,21976,charge
20192,19324,17694,21977,charge
20201,19329,17688,21982,charge
20206,19340,17696,21983,charge
20208,19345,17699,21985,charge
20211,19349,17708,21989,charge
20208,19360,17723,21995,charge
20209,19355,17719,21995,charge
20205,19359,17721,21997,charge
20210,19359,17713,21997,charge
20209,19360,17696,21997,charge
20205,19355,17682,21999,charge
20201,19353,17683,21997,charge
20191,19344,17683,21995,charge
20187,19339,17687,21994,charge
20184,19337,17690,21998,charge
20181,19323,17687,21994,charge
20171,19317,17677,21996,charge
20161,19310,17674,21995,charge
20157,19305,17671,21990,charge
20154,19305,17670,21990,charge
20148,19299,17659,21985,charge
20145,19302,17639,21986,charge
20132,19297,17630,21983,charge
20120,19294,17619,21978,charge
20107,19290,17615,21977,charge
20110,19287,17620,21976,charge
20106,19280,17604,21976,charge
20105,19278,17583,21973,charge
20103,19268,17563,21973,charge
20106,19268,17536,21971,charge
20106,19256,17514,21968,charge
20108,19250,17501,21964,charge
20105,19246,17512,21965,charge
20103,19245,17522,21964,charge
20094,19246,17547,21963,charge
20095,19248,17578,21959,charge
20098,19242,17602,21963,charge
20099,19241,17610,21962,charge
20102,19238,17605,21961,charge
20103,19238,17590,21963,charge
20106,19236,17577,21964,charge
20105,19230,17571,21965,charge
20105,19228,17568,21962,charge
20101,19225,17572,21962,charge
20100,19223,17580,21962,charge
20100,19223,17571,21962,charge
20100,19215,17574,21960,charge
20097,19213,17569,21952,charge
20088,19208,17572,21956,charge
20087,19209,17585,21954,charge
20088,19204,17579,21959,charge
20090,19200,17584,21952,charge
20084,19198,17581,21955,charge
20080,19200,17586,21953,charge
20080,19203,17586,21954,charge
20076,19199,17592,21949,charge
20074,19195,17595,21953,charge
20076,19197,17598,21949,charge
20074,19201,17590,21948,charge
20075,19197,17584,21945,charge
20073,19198,17577,21947,charge
20075,19193,17576,21947,charge
20084,19199,17583,21951,charge
20080,19197,17581,21943,charge
20084,19199,17572,21949,charge
20090,19202,17556,21945,charge
20096,19205,17547,21953,charge
20104,19209,17552,21948,charge
20111,19209,17559,21947,charge
20115,19217,17570,21953,charge
20111,19221,17574,21956,charge
20113,19223,17591,21953,charge
20116,19227,17612,21956,charge
20123,19230,17618,21961,charge
20124,19231,17618,21961,charge
20126,19230,17617,21958,charge
20126,19235,17610,21959,charge
20130,19235,17598,21959,charge
20125,19240,17591,21964,charge
20130,19245,17594,21962,charge
20133,19247,17594,21959,charge
20141,19253,17592,21964,charge
20143,19261,17597,21965,charge
20144,19262,17591,21965,charge
20147,19267,17586,21969,charge
20150,19269,17599,21963,charge
20147,19270,17605,21965,charge
20151,19277,17601,21967,charge
20154,19279,17603,21974,charge
20157,19280,17612,21969,charge
20158,19284,17626,21977,charge
20160,19287,17643,21976,charge
20164,19292,17659,21979,charge
20165,19301,17666,21981,charge
20161,19300,17671,21988,charge
20163,19299,17674,21985,charge
20161,19300,17675,21988,charge
20166,19304,17677,21990,charge
20166,19303,17680,21989,charge
20166,19306,17695,21988,charge
20167,19303,17709,21995,charge
20167,19304,17705,21996,charge
20162,19304,17697,21997,charge
20161,19308,17693,21995,charge
20164,19307,17679,21996,charge
20165,19311,17660,21999,charge
20164,19313,17641,21999,charge
20167,19312,17634,22005,charge
20170,19313,17640,22002,charge
20170,19310,17649,22001,charge
20168,19313,17650,22000,charge
20164,19312,17638,22005,charge
20165,19314,17647,22003,charge
20169,19310,17649,22005,charge
20161,19309,17652,22003,charge
20157,19305,17648,22004,charge
20161,19306,17649,21999,charge
20150,19305,17645,22001,charge
20145,19303,17651,22003,charge
20142,19297,17662,22002,charge
20139,19296,17658,22004,charge
20135,19287,17655,22000,charge
20136,19289,17646,21997,charge
20138,19285,17643,21996,charge
20134,19283,17655,21998,charge
20129,19284,17663,21999,charge
20126,19283,17665,21994,charge
20135,19282,17653,21999,charge
20137,19281,17648,22001,charge
20139,19281,17651,21996,charge
20141,19289,17647,21993,charge
20148,19294,17647,21998,charge
20150,19297,17639,22000,charge
20156,19304,17655,22001,charge
20161,19310,17668,22006,charge
20166,19326,17680,22009,charge
20178,19336,17684,22006,charge
20192,19347,17709,22014,charge
20200,19361,17729,22021,charge
20207,19366,17723,22018,charge
20217,19382,17723,22026,charge
20231,19393,17724,22028,charge
20241,19398,17734,22033,charge
20249,19411,17745,22041,charge
20255,19415,17749,22040,charge
20259,19428,17755,22042,charge
20258,19436,17779,22046,charge
20264,19441,17796,22054,charge
20268,19444,17808,22054,charge
20270,19448,17826,22062,charge
20270,19448,17832,22059,charge
20267,19446,17838,22064,charge
20266,19443,17841,22062,charge
20266,19437,17831,22069,charge
20257,19428,17815,22069,charge
20254,19421,17787,22063,charge
20240,19408,17759,22069,charge
20229,19401,17743,22059,charge
20219,19395,17736,22059,charge
20208,19380,17737,22058,charge
20200,19376,17745,22054,charge
20196,19373,17745,22050,charge
20196,19365,17737,22050,charge
20190,19364,17727,22046,charge
20194,19364,17724,22039,charge
20200,19366,17719,22045,charge
20203,19370,17729,22042,charge
20204,19373,17725,22044,charge
20206,19377,17718,22046,charge
20204,19378,17725,22042,charge
20207,19386,17728,22051,charge
20203,19385,17719,22048,charge
20202,19385,17725,22048,charge
20200,19388,17727,22045,charge
20206,19392,17733,22047,charge
20207,19395,17723,22044,charge
20210,19394,17709,22049,charge
20208,19386,17684,22046,charge
20204,19389,17678,22052,charge
20207,19390,17686,22051,charge
20209,19389,17691,22050,charge
20204,19390,17694,22051,charge
20209,19396,17694,22050,charge
20209,19394,17693,22053,charge
20209,19392,17699,22054,charge
20214,19390,17704,22057,charge
20210,19389,17704,22055,charge
20207,19384,17709,22049,charge
20207,19385,17702,22051,charge
20206,19385,17690,22057,charge
20202,19385,17671,22054,charge
20201,19381,17651,22052,charge
20202,19385,17634,22054,charge
20199,19388,17616,22054,charge
20203,19392,17620,22056,charge
20203,19393,17630,22060,charge
20206,19397,17624,22058,charge
20207,19403,17624,22054,charge
20205,19404,17616,22062,charge
20207,19406,17612,22057,charge
20210,19405,17613,22056,charge
20208,19413,17628,22057,charge
20204,19418,17638,22060,charge
20210,19427,17656,22060,charge
20214,19432,17667,22060,charge
20220,19439,17670,22065,charge
20228,19446,17670,22063,charge
20230,19457,17667,22070,charge
20243,19464,17677,22070,charge
20249,19473,17678,22073,charge
20252,19481,17663,22080,charge
20262,19490,17674,22082,charge
20270,19498,17695,22084,charge
20280,19507,17716,22091,charge
20292,19516,17726,22091,charge
20298,19523,17745,22098,charge
20311,19532,17763,22105,charge
20314,19538,17770,22106,charge
20321,19545,17787,22113,charge
20321,19546,17811,22117,charge
20325,19552,17830,22123,charge
20327,19554,17834,22123,charge
20330,19555,17837,22127,charge
20330,19555,17830,22131,charge
20331,19554,17831,22130,charge
20330,19549,17813,22132,charge
20323,19542,17802,22134,charge
20314,19534,17808,22131,charge
20307,19526,17802,22133,charge
20303,19523,17800,22134,charge
20291,19513,17803,22134,charge
20282,19505,17800,22128,charge
20273,19495,17790,22132,charge
20261,19486,17785,22133,charge
20255,19481,17773,22127,charge
20242,19461,17761,22124,charge
20232,19451,17745,22126,charge
20219,19442,17736,22121,charge
20209,19433,17718,22120,charge
20197,19419,17692,22112,charge
20191,19408,17670,22112,charge
20189,19403,17655,22110,charge
20183,19393,17651,22106,charge
20179,19386,17637,22106,charge
20172,19370,17624,22099,charge
20170,19365,17609,22101,charge
20160,19353,17605,22099,charge
20151,19344,17602,22090,charge
20140,19335,17596,22089,charge
20133,19326,17587,22088,charge
20126,19325,17579,22085,charge
20119,19322,17585,22086,charge
20121,19316,17583,22086,charge
20124,19316,17579,22085,charge
20130,19323,17573,22086,charge
20132,19325,17566,22090,charge
20128,19324,17573,22092,charge
20135,19330,17588,22088,charge
20137,19330,17600,22088,charge
20140,19330,17608,22090,charge
20140,19336,17609,22094,charge
20144,19342,17618,22098,charge
20144,19341,17626,22094,charge
20144,19344,17634,22090,charge
20153,19347,17635,22099,charge
20162,19354,17638,22098,charge
20158,19356,17623,22093,charge
20162,19359,17625,22096,charge
20170,19372,17647,22100,charge
20184,19388,17676,22103,charge
20199,19401,17696,22104,charge
20210,19417,17706,22104,charge
20224,19433,17724,22117,charge
20238,19447,17732,22121,charge
20259,19471,17737,22122,charge
20266,19488,17762,22134,charge
20285,19506,17774,22141,charge
20299,19528,17788,22150,charge
20312,19540,17808,22149,charge
20325,19557,17837,22157,charge
20331,19574,17866,22164,charge
20340,19589,17893,22172,charge
20355,19607,17909,22176,charge
20365,19617,17936,22180,charge
20381,19633,17976,22189,charge
20394,19646,17999,22190,charge
20398,19659,18014,22196,charge
20406,19670,18020,22203,charge
20417,19683,18021,22209,charge
20420,19697,18013,22218,charge
20433,19704,18007,22221,charge
20439,19711,18002,22222,charge
20443,19720,18005,22226,charge
20450,19732,18010,22233,charge
20458,19745,18031,22235,charge
20458,19753,18059,22242,charge
20466,19767,18084,22246,charge
20479,19775,18095,22254,charge
20486,19787,18099,22257,charge
20499,19795,18109,22262,charge
20505,19806,18114,22269,charge
20512,19815,18118,22276,charge
20520,19827,18129,22276,charge
20521,19829,18141,22284,charge
20530,19836,18144,22282,charge
20535,19840,18148,22292,charge
20537,19842,18139,22294,charge
20536,19846,18134,22294,charge
20535,19848,18140,22299,charge
20542,19854,18167,22302,charge
20541,19859,18189,22305,charge
20546,19862,18200,22310,charge
20546,19864,18200,22309,charge
20547,19871,18198,22312,charge
20549,19876,18195,22319,charge
20557,19880,18197,22316,charge
20556,19883,18198,22322,charge
20559,19886,18211,22324,charge
20557,19889,18217,22325,charge
20557,19891,18220,22324,charge
20559,19890,18217,22328,charge
20562,19895,18218,22337,charge
20563,19893,18220,22335,charge
20560,19895,18226,22335,charge
20565,19899,18249,22340,charge
20566,19901,18259,22349,charge
20567,19906,18269,22349,charge
20568,19910,18264,22353,charge
20565,19916,18256,22353,charge
20573,19920,18252,22360,charge
20580,19927,18256,22360,charge
20588,19934,18261,22360,charge
20587,19941,18269,22365,charge
20595,19944,18266,22369,charge
20600,19955,18280,22369,charge
20610,19960,18286,22379,charge
20615,19966,18281,22380,charge
20620,19975,18276,22387,charge
20617,19977,18274,22388,charge
20624,19978,18289,22393,charge
20621,19978,18306,22396,charge
20623,19976,18309,22405,charge
20618,19972,18302,22405,charge
20615,19966,18298,22409,charge
20606,19959,18299,22404,charge
20599,19953,18292,22406,charge
20589,19946,18277,22402,charge
20579,19940,18274,22406,charge
20569,19935,18283,22402,charge
20569,19932,18274,22410,charge
20565,19923,18263,22407,charge
20559,19916,18259,22408,charge
20557,19910,18250,22408,charge
20554,19904,18238,22405,charge
20552,19896,18217,22408,charge
20544,19897,18202,22403,charge
20544,19889,18202,22406,charge
20538,19890,18202,22404,charge
20534,19887,18197,22408,charge
20537,19889,18195,22409,charge
20535,19886,18195,22409,charge
20538,19886,18177,22408,charge
20538,19889,18181,22410,charge
20544,19896,18173,22416,charge
20545,19900,18156,22415,charge
20555,19913,18171,22418,charge
20556,19919,18201,22420,charge
20557,19925,18219,22424,charge
20570,19940,18228,22426,charge
20580,19952,18226,22428,charge
20587,19964,18239,22434,charge
20602,19974,18270,22435,charge
20620,19982,18297,22441,charge
20625,19992,18311,22447,charge
20628,19992,18307,22449,charge
20630,19992,18281,22454,charge
20627,19992,18262,22454,charge
20625,19992,18245,22458,charge
20617,19988,18251,22462,charge
20622,19978,18270,22459,charge
20612,19973,18279,22460,charge
20604,19968,18276,22460,charge
20604,19964,18258,22465,charge
20609,19961,18238,22462,charge
20606,19958,18219,22460,charge
20602,19952,18204,22462,charge
20605,19952,18203,22468,charge
20604,19950,18198,22470,charge
20598,19955,18195,22466,charge
20599,19952,18179,22473,charge
20595,19951,18183,22475,charge
20595,19943,18192,22472,charge
20590,19944,18182,22473,charge
20587,19940,18171,22477,charge
20582,19936,18159,22479,charge
20581,19940,18140,22481,charge
20581,19942,18131,22482,charge
20581,19940,18130,22482,charge
20583,19945,18155,22488,charge
20580,19948,18153,22486,charge
20581,19949,18136,22487,charge
20578,19950,18118,22492,charge
20586,19954,18104,22498,charge
20587,19956,18100,22500,charge
20596,19959,18110,22500,charge
20596,19967,18104,22507,charge
20598,19966,18113,22510,charge
20607,19969,18132,22509,charge
20609,19972,18155,22512,charge
20608,19972,18174,22516,charge
20611,19977,18190,22515,charge
20612,19976,18201,22520,charge
20611,19971,18225,22518,charge
20612,19972,18234,22525,charge
20611,19969,18239,22531,charge
20608,19961,18241,22530,charge
20598,19958,18237,22529,charge
20590,19950,18230,22534,charge
20582,19946,18217,22531,charge
20582,19939,18191,22537,charge
20575,19931,18160,22537,charge
20577,19922,18135,22538,charge
20574,19915,18116,22534,charge
20571,19907,18108,22533,charge
20565,19903,18103,22533,charge
20556,19901,18100,22534,charge
20555,19902,18098,22540,charge
20556,19899,18116,22534,charge
20557,19898,18119,22538,charge
20559,19900,18121,22541,charge
20568,19898,18118,22550,charge
20569,19901,18122,22547,charge
20571,19903,18123,22552,charge
20568,19901,18120,22554,charge
20565,19898,18132,22555,charge
20560,19904,18143,22553,charge
20561,19902,18161,22560,charge
20566,19903,18164,22558,charge
20562,19904,18160,22561,charge
20563,19906,18150,22563,charge
20561,19908,18142,22566,charge
20565,19905,18147,22564,charge
20565,19905,18148,22565,charge
20572,19910,18162,22570,charge
20575,19908,18175,22575,charge
20577,19913,18175,22574,charge
20578,19914,18167,22579,charge
20579,19910,18163,22582,charge
20586,19914,18161,22580,charge
20590,19915,18170,22584,charge
20594,19917,18164,22592,charge
20597,19917,18163,22587,charge
20598,19919,18160,22594,charge
20600,19923,18159,22595,charge
20601,19928,18156,22599,charge
20607,19929,18148,22599,charge
20606,19930,18138,22603,charge
20611,19933,18127,22604,charge
20605,19937,18129,22613,charge
20607,19940,18113,22610,charge
20608,19949,18093,22618,charge
20615,19948,18090,22617,charge
20620,19954,18110,22624,charge
20621,19955,18131,22627,charge
20627,19956,18138,22629,charge
20631,19962,18154,22635,charge
20633,19967,18179,22639,charge
20635,19971,18208,22647,charge
20638,19978,18223,22647,charge
20645,19980,18218,22648,charge
20650,19983,18218,22657,charge
20652,19987,18224,22655,charge
20661,19994,18221,22656,charge
20666,20001,18220,22665,charge
20665,20011,18214,22669,charge
20671,20020,18233,22670,charge
20669,20027,18256,22676,charge
20683,20040,18268,22682,charge
20696,20049,18266,22686,charge
20704,20056,18269,22690,charge
20712,20066,18277,22687,charge
20724,20071,18294,22691,charge
20729,20080,18297,22702,charge
20736,20089,18312,22697,charge
20744,20094,18329,22701,charge
20752,20104,18348,22707,charge
20756,20115,18352,22715,charge
20762,20122,18357,22718,charge
20778,20132,18360,22720,charge
20785,20145,18362,22729,charge
20794,20155,18378,22726,charge
20791,20167,18395,22736,charge
20800,20176,18420,22742,charge
20810,20193,18432,22748,charge
20825,20203,18445,22756,charge
20828,20210,18453,22757,charge
20838,20218,18468,22762,charge
20848,20227,18491,22767,charge
20851,20238,18517,22770,charge
20857,20243,18540,22774,charge
20857,20247,18533,22780,charge
20860,20252,18521,22785,charge
20864,20253,18528,22781,charge
20863,20252,18564,22787,charge
20864,20255,18588,22790,charge
20861,20254,18597,22793,charge
20854,20258,18594,22798,charge
20854,20257,18578,22798,charge
20852,20255,18573,22803,charge
20855,20255,18574,22806,charge
20850,20256,18589,22802,charge
20848,20259,18596,22806,charge
20846,20261,18612,22811,charge
20851,20262,18623,22816,charge
20860,20271,18609,22819,charge
20864,20270,18594,22821,charge
20876,20274,18593,22825,charge
20884,20283,18588,22825,charge
20891,20281,18573,22829,charge
20900,20293,18562,22831,charge
20905,20300,18574,22839,charge
20908,20306,18593,22841,charge
20912,20319,18606,22842,charge
20918,20326,18622,22849,charge
20929,20337,18630,22854,charge
20944,20357,18644,22860,charge
20962,20389,18669,22866,charge
20987,20429,18692,22865,charge
21034,20483,18753,22872,charge
21088,20548,18832,22889,charge
21146,20619,18922,22895,charge
21197,20693,19022,22906,charge
21256,20770,19123,22908,charge
21320,20843,19202,22918,charge
21388,20915,19270,22934,charge
21447,20985,19377,22944,charge
21487,21053,19487,22952,charge
21523,21108,19580,22965,charge
21561,21168,19646,22977,charge
21590,21224,19697,22987,charge
21614,21272,19749,22995,charge
21637,21310,19823,23006,charge
21665,21349,19881,23015,charge
21685,21378,19916,23020,charge
21702,21414,19950,23028,charge
21716,21434,19976,23036,charge
21727,21460,20006,23045,charge
21735,21476,20038,23046,charge
21756,21490,20062,23052,charge
21763,21509,20078,23059,charge
21768,21514,20094,23063,charge
21773,21523,20089,23068,charge
21777,21526,20079,23073,charge
21777,21530,20076,23076,charge
21775,21532,20095,23072,charge
21772,21531,20107,23077,charge
21771,21528,20114,23077,charge
21773,21522,20110,23078,charge
21771,21520,20093,23083,charge
21763,21513,20088,23079,charge
21762,21505,20097,23077,charge
21755,21498,20086,23080,charge
21743,21492,20067,23078,charge
21732,21477,20056,23078,charge
21724,21467,20052,23070,charge
21710,21460,20040,23071,charge
21701,21448,20033,23070,charge
21693,21440,20024,23067,charge
21683,21428,20012,23067,charge
21682,21417,19997,23061,charge
21679,21410,19992,23059,charge
21668,21401,19984,23061,charge
21663,21392,19980,23055,charge
21658,21381,19985,23058,charge
21657,21377,19980,23058,charge
21645,21363,19959,23053,charge
21639,21354,19935,23050,charge
21633,21347,19921,23049,charge
21625,21336,19914,23047,charge
21616,21325,19896,23046,charge
21611,21320,19895,23040,charge
21603,21308,19894,23041,charge
21601,21300,19879,23037,charge
21590,21290,19879,23032,charge
21580,21284,19876,23034,charge
21576,21278,19874,23029,charge
21572,21264,19862,23025,charge
21567,21257,19839,23024,charge
21564,21253,19817,23025,charge
21562,21242,19796,23025,charge
21555,21229,19771,23024,charge
21553,21221,19750,23018,charge
21547,21215,19741,23015,charge
21540,21200,19723,23015,charge
21537,21197,19707,23019,charge
21527,21189,19688,23011,charge
21523,21186,19675,23011,charge
21520,21181,19679,23011,charge
21513,21169,19678,23009,charge
21508,21165,19676,23005,charge
21506,21161,19666,23003,charge
21502,21154,19663,23004,charge
21500,21152,19654,23002,charge
21495,21147,19646,22999,charge
21493,21151,19632,22996,charge
21495,21140,19610,23000,charge
21493,21143,19600,22998,charge
21490,21139,19580,22998,charge
21488,21138,19571,22996,charge
21495,21136,19571,22997,charge
21491,21132,19581,22996,charge
21487,21131,19573,22995,charge
21481,21137,19576,22997,charge
21482,21131,19582,23000,charge
21479,21131,19580,22997,charge
21483,21127,19587,22999,charge
21480,21131,19592,22997,charge
21482,21127,19586,22999,charge
21480,21127,19572,22999,charge
21487,21130,19578,22998,charge
21482,21127,19572,23001,charge
21482,21130,19561,23002,charge
21492,21132,19547,22999,charge
21495,21126,19536,22997,charge
21496,21128,19551,23003,charge
21490,21129,19572,22998,charge
21490,21130,19588,23006,charge
21488,21127,19602,23004,charge
21488,21125,19622,23004,charge
21485,21124,19643,23010,charge
21490,21126,19646,23005,charge
21492,21128,19639,23007,charge
21494,21131,19628,23010,charge
21498,21131,19621,23008,charge
21498,21131,19621,23011,charge
21500,21124,19613,23010,charge
21498,21126,19608,23011,charge
21499,21125,19611,23015,charge
21498,21124,19622,23008,charge
21494,21122,19632,23013,charge
21492,21116,19642,23016,charge
21486,21113,19625,23012,charge
21489,21113,19597,23011,charge
21489,21112,19572,23014,charge
21487,21106,19569,23019,charge
21487,21110,19567,23015,charge
21488,21110,19582,23020,charge
21493,21110,19588,23013,charge
21492,21108,19588,23015,charge
21490,21112,19596,23021,charge
21494,21113,19586,23015,charge
21494,21114,19578,23019,charge
21502,21114,19570,23023,charge
21497,21114,19564,23023,charge
21496,21112,19538,23021,charge
21497,21114,19528,23022,charge
21494,21110,19533,23023,charge
21489,21105,19543,23027,charge
21486,21105,19546,23025,charge
21485,21101,19567,23025,charge
21484,21099,19575,23026,charge
21483,21096,19581,23029,charge
21484,21096,19578,23031,charge
21481,21094,19572,23028,charge
21477,21090,19560,23028,charge
21480,21090,19549,23030,charge
21486,21093,19539,23030,charge
21483,21083,19532,23031,charge
21488,21085,19519,23033,charge
21485,21082,19511,23033,charge
21486,21079,19505,23028,charge
21485,21073,19497,23028,charge
21487,21069,19480,23026,charge
21484,21067,19475,23033,charge
21485,21064,19475,23031,charge
21482,21060,19473,23029,charge
21483,21054,19467,23031,charge
21481,21048,19462,23026,charge
21475,21042,19453,23025,charge
21470,21034,19445,23026,charge
21468,21029,19437,23027,charge
21466,21031,19431,23026,charge
21458,21024,19416,23026,charge
21453,21015,19399,23024,charge
21447,21010,19386,23026,charge
21440,21000,19380,23021,charge
21439,20998,19360,23023,charge
21427,20986,19336,23025,charge
21422,20978,19334,23019,charge
21408,20972,19329,23020,charge
21400,20963,19329,23020,charge
21394,20957,19320,23018,charge
21392,20948,19308,23019,charge
21392,20942,19295,23021,charge
21387,20936,19285,23020,charge
21382,20932,19264,23015,charge
21385,20925,19253,23017,charge
21379,20918,19237,23020,charge
21379,20911,19239,23015,charge
21373,20906,19248,23015,charge
21366,20905,19262,23020,charge
21359,20897,19260,23018,charge
21363,20894,19269,23024,charge
21364,20888,19268,23018,charge
21355,20881,19269,23015,charge
21355,20874,19269,23019,charge
21349,20866,19270,23018,charge
21347,20859,19255,23019,charge
21348,20849,19230,23020,charge
21349,20847,19209,23022,charge
21336,20839,19200,23021,charge
21333,20831,19193,23019,charge
21330,20827,19182,23019,charge
21328,20820,19167,23021,charge
21322,20814,19163,23024,charge
21323,20814,19163,23020,charge
21322,20806,19162,23023,charge
21316,20800,19173,23020,charge
21313,20798,19174,23020,charge
21307,20796,19183,23021,charge
21301,20788,19181,23018,charge
21298,20786,19181,23020,charge
21299,20779,19167,23023,charge
21296,20781,19165,23019,charge
21297,20780,19162,23019,charge
21297,20780,19167,23024,charge
21300,20782,19179,23026,charge
21296,20777,19175,23026,charge
21297,20773,19170,23026,charge
21301,20772,19156,23027,charge
21294,20768,19148,23030,charge
21298,20768,19141,23030,charge
21296,20765,19147,23030,charge
21301,20760,19142,23030,charge
21304,20763,19131,23031,charge
21308,20759,19115,23034,charge
21303,20762,19098,23032,charge
21296,20758,19083,23032,charge
21294,20762,19090,23036,charge
21295,20756,19090,23032,charge
21294,20760,19086,23037,charge
21299,20758,19074,23040,charge
21297,20763,19064,23044,charge
21304,20756,19050,23039,charge
21303,20757,19055,23036,charge
21301,20756,19053,23040,charge
21299,20754,19065,23048,charge
21294,20755,19073,23040,first crack
21295,20753,19085,23042,first crack
21297,20756,19088,23043,first crack
21294,20750,19094,23043,first crack
21291,20750,19098,23043,first crack
21286,20745,19104,23044,first crack
21283,20745,19107,23045,first crack
21286,20739,19111,23044,light
21291,20743,19110,23046,light
21292,20739,19097,23046,light
21291,20738,19087,23050,light
21294,20735,19080,23047,light
21290,20733,19091,23049,light
21288,20731,19105,23052,finish
21288,20729,19115,23047,finish
21289,20728,19114,23050,finish
21281,20725,19101,23054,finish
21281,20720,19090,23054,finish
21278,20711,19072,23057,finish
21268,20705,19059,23053,finish
21260,20694,19045,23053,finish
21253,20680,19022,23050,finish
21238,20666,18994,23051,finish
21228,20652,18982,23043,finish
21214,20631,18971,23047,finish
21200,20609,18946,23045,finish
21183,20589,18922,23038,finish
21167,20569,18896,23036,finish
21147,20546,18869,23032,finish
21127,20523,18830,23026,finish
21108,20498,18799,23025,finish
21090,20474,18769,23017,finish
21070,20450,18739,23010,finish
21050,20423,18706,23008,finish
21024,20399,18681,23004,finish
20999,20365,18655,22997,finish
20977,20342,18631,22988,finish
20950,20316,18601,22982,finish
20927,20288,18558,22972,finish
20905,20259,18510,22965,finish
20886,20229,18476,22959,finish
20865,20201,18452,22954,finish
20844,20173,18413,22945,finish
20821,20146,18365,22939,finish
20800,20121,18312,22935,finish
20772,20092,18257,22930,finish
20745,20065,18210,22923,finish
20723,20043,18173,22917,finish
20696,20016,18141,22906,finish
20676,19994,18117,22902,finish
20659,19968,18091,22893,finish
20637,19944,18075,22889,finish
20610,19918,18055,22878,finish
20589,19894,18046,22872,finish
20571,19874,18030,22862,finish
20557,19848,17999,22854,finish
20530,19825,17973,22851,finish
20512,19801,17958,22837,finish
20493,19783,17934,22834,finish
20479,19766,17899,22830,finish
20459,19748,17851,22821,finish
20446,19726,17817,22811,finish
20437,19708,17799,22810,finish
20422,19689,17784,22808,finish
20408,19675,17774,22798,finish
20391,19659,17763,22792,finish
20378,19640,17765,22786,finish
20366,19625,17765,22778,finish
20356,19610,17742,22770,finish
20345,19594,17720,22763,finish
20332,19576,17707,22759,finish
