adc_mq135, adc_mq137, adc_mq138, adc_mq3, status
21686,19912,18719,22333,preheat
21680,19910,18703,22331,preheat
21676,19902,18687,22331,preheat
21676,19892,18677,22329,preheat
21670,19886,18665,22329,preheat
21668,19877,18651,22330,preheat
21659,19864,18645,22326,preheat
21654,19854,18627,22320,preheat
21650,19843,18607,22319,preheat
21639,19825,18587,22311,preheat
21635,19818,18573,22313,preheat
21621,19802,18548,22306,preheat
21616,19795,18529,22297,preheat
21603,19776,18521,22294,preheat
21593,19763,18509,22286,preheat
21585,19750,18486,22276,preheat
21574,19728,18465,22267,preheat
21569,19708,18444,22260,preheat
21550,19684,18405,22245,preheat
21540,19662,18375,22237,preheat
21528,19634,18334,22219,preheat
21516,19600,18297,22203,preheat
21497,19567,18258,22177,preheat
21478,19529,18219,22166,preheat
21462,19493,18176,22146,preheat
21438,19456,18129,22121,preheat
21411,19417,18082,22101,preheat
21394,19376,18027,22080,preheat
21361,19333,17989,22057,preheat
21336,19292,17952,22034,preheat
21314,19249,17912,22012,preheat
21295,19211,17862,21989,preheat
21272,19169,17808,21964,preheat
21242,19125,17760,21945,preheat
21216,19081,17708,21925,preheat
21197,19045,17662,21905,preheat
21176,19004,17621,21882,preheat
21157,18967,17577,21862,preheat
21134,18927,17526,21841,preheat
21112,18892,17471,21828,preheat
21104,18856,17418,21815,preheat
21088,18815,17375,21784,preheat
21072,18786,17328,21775,preheat
21052,18758,17294,21760,preheat
21039,18737,17268,21749,preheat
21035,18722,17257,21733,preheat
21031,18722,17256,21727,preheat
21044,18728,17260,21727,preheat
21057,18748,17269,21722,preheat
21076,18775,17292,21725,preheat
21105,18815,17335,21736,preheat
21140,18867,17391,21751,preheat
21177,18923,17457,21764,preheat
21212,18980,17523,21786,preheat
21250,19045,17584,21804,preheat
21290,19110,17646,21832,preheat
21333,19174,17719,21863,preheat
21369,19234,17804,21890,preheat
21401,19298,17884,21917,preheat
21426,19355,17951,21949,preheat
21459,19410,18027,21981,preheat
21488,19462,18100,22003,preheat
21522,19515,18159,22035,preheat
21539,19558,18212,22060,preheat
21569,19600,18263,22085,preheat
21587,19638,18307,22111,preheat
21599,19674,18344,22135,preheat
21620,19705,18372,22159,preheat
21630,19730,18392,22179,preheat
21637,19753,18419,22192,preheat
21650,19771,18451,22215,preheat
21654,19792,18475,22223,preheat
21662,19809,18501,22240,preheat
21668,19823,18520,22249,preheat
21671,19836,18536,22261,preheat
21679,19847,18535,22271,preheat
21680,19858,18546,22279,preheat
21686,19861,18551,22284,preheat
21691,19872,18563,22300,preheat
21693,19879,18571,22299,preheat
21691,19881,18581,22310,preheat
21693,19883,18599,22314,preheat
21685,19882,18610,22311,preheat
21688,19887,18609,22320,preheat
21682,19880,18612,22319,preheat
21675,19882,18617,22318,preheat
21677,19875,18623,22322,preheat
21668,19875,18621,22325,preheat
21663,19869,18610,22327,preheat
21646,19863,18601,22322,preheat
21636,19851,18578,22319,preheat
21636,19842,18545,22319,preheat
21624,19831,18521,22314,preheat
21624,19820,18502,22317,preheat
21614,19806,18486,22305,preheat
21602,19791,18478,22304,preheat
21595,19775,18475,22296,preheat
21574,19759,18470,22289,preheat
21568,19747,18471,22282,preheat
21557,19728,18459,22281,preheat
21547,19718,18433,22272,preheat
21545,19700,18392,22268,preheat
21532,19680,18350,22261,preheat
21525,19662,18321,22252,preheat
21509,19642,18303,22249,preheat
21497,19623,18291,22233,preheat
21487,19601,18277,22221,preheat
21478,19576,18262,22210,preheat
21463,19551,18239,22195,preheat
21441,19525,18213,22182,preheat
21424,19490,18184,22162,preheat
21411,19454,18149,22142,preheat
21394,19421,18099,22123,preheat
21372,19380,18041,22098,preheat
21359,19340,17992,22083,preheat
21330,19299,17938,22053,preheat
21314,19262,17891,22034,preheat
21291,19217,17851,22017,preheat
21265,19175,17811,21989,preheat
21243,19130,17773,21970,preheat
21220,19083,17736,21943,preheat
21197,19046,17703,21920,preheat
21176,19002,17672,21901,preheat
21156,18964,17632,21875,preheat
21139,18927,17590,21854,preheat
21120,18887,17556,21838,preheat
21101,18853,17513,21813,preheat
21095,18823,17469,21799,preheat
21086,18798,17429,21782,preheat
21080,18773,17385,21769,preheat
21068,18763,17350,21756,preheat
21065,18764,17321,21749,preheat
21073,18770,17323,21743,preheat
21081,18788,17337,21736,preheat
21105,18819,17358,21744,preheat
21128,18851,17391,21748,preheat
21156,18895,17433,21759,preheat
21186,18939,17474,21773,preheat
21216,18991,17521,21794,preheat
21246,19041,17582,21806,preheat
21275,19098,17649,21830,preheat
21306,19154,17724,21849,preheat
21344,19207,17809,21881,preheat
21373,19261,17885,21906,preheat
21403,19313,17946,21935,preheat
21439,19364,18005,21962,preheat
21467,19408,18059,21983,preheat
21496,19457,18108,22016,preheat
21519,19498,18166,22043,preheat
21540,19543,18224,22064,preheat
21557,19577,18279,22091,preheat
21566,19617,18327,22104,preheat
21583,19649,18355,22135,preheat
21591,19677,18382,22143,preheat
21604,19705,18415,22168,preheat
21615,19727,18433,22183,preheat
21627,19748,18456,22203,preheat
21637,19767,18476,22219,preheat
21644,19784,18505,22222,preheat
21651,19793,18518,22239,preheat
21664,19808,18528,22254,preheat
21660,19819,18542,22260,preheat
21665,19830,18556,22273,preheat
21665,19837,18575,22278,preheat
21667,19838,18577,22284,preheat
21669,19842,18579,22290,preheat
21663,19844,18573,22288,preheat
21665,19846,18569,22300,preheat
21655,19844,18577,22299,preheat
21654,19842,18577,22301,preheat
21653,19833,18568,22304,preheat
21643,19832,18557,22306,preheat
21641,19820,18542,22306,preheat
21636,19819,18519,22302,preheat
21633,19813,18494,22308,preheat
21634,19803,18480,22298,preheat
21621,19797,18476,22295,preheat
21622,19786,18479,22301,preheat
21613,19777,18481,22293,preheat
21606,19770,18485,22299,preheat
21599,19759,18469,22289,preheat
21589,19752,18462,22287,preheat
21578,19736,18446,22286,preheat
21567,19727,18443,22285,preheat
21562,19718,18438,22278,preheat
21552,19699,18421,22268,preheat
21548,19687,18407,22260,preheat
21535,19665,18380,22252,preheat
21521,19643,18353,22240,preheat
21510,19617,18332,22228,preheat
21498,19592,18309,22217,preheat
21480,19563,18287,22202,preheat
21468,19534,18257,22185,preheat
21453,19506,18219,22164,preheat
21441,19462,18171,22152,preheat
21417,19429,18130,22123,preheat
21400,19391,18086,22108,preheat
21381,19354,18045,22084,preheat
21353,19309,17998,22064,preheat
21335,19273,17953,22042,preheat
21315,19227,17911,22021,preheat
21295,19189,17873,21996,preheat
21266,19142,17822,21974,preheat
21242,19103,17778,21953,preheat
21222,19061,17731,21933,preheat
21202,19021,17687,21910,preheat
21179,18981,17643,21889,preheat
21160,18945,17609,21872,preheat
21139,18909,17565,21851,preheat
21126,18877,17514,21833,preheat
21106,18843,17472,21818,preheat
21102,18810,17430,21798,preheat
21080,18779,17408,21783,preheat
21076,18761,17380,21765,preheat
21068,18745,17366,21757,preheat
21062,18740,17357,21745,preheat
21059,18747,17357,21744,preheat
21063,18755,17377,21742,preheat
21087,18780,17403,21740,preheat
21111,18812,17432,21751,preheat
21133,18853,17455,21754,preheat
21173,18897,17509,21767,preheat
21201,18951,17582,21783,preheat
21241,19002,17647,21799,preheat
21279,19059,17717,21829,preheat
21312,19123,17772,21849,preheat
21345,19178,17822,21880,preheat
21378,19238,17885,21905,preheat
21413,19298,17952,21934,preheat
21439,19351,18029,21961,preheat
21469,19404,18093,21989,preheat
21488,19452,18143,22016,preheat
21512,19496,18196,22036,preheat
21529,19540,18234,22065,preheat
21554,19576,18280,22092,preheat
21568,19617,18330,22113,preheat
21591,19650,18382,22136,preheat
21606,19674,18429,22156,preheat
21624,19705,18471,22175,preheat
21635,19722,18507,22190,preheat
21643,19748,18544,22200,preheat
21650,19763,18572,22220,preheat
21651,19774,18589,22229,preheat
21651,19786,18593,22240,preheat
21656,19795,18596,22252,preheat
21657,19801,18593,22261,preheat
21660,19803,18591,22266,preheat
21657,19801,18586,22270,preheat
21659,19810,18589,22276,preheat
21655,19807,18585,22282,preheat
21651,19806,18579,22282,preheat
21643,19802,18572,22285,preheat
21639,19800,18551,22289,preheat
21634,19795,18539,22289,preheat
21631,19788,18525,22290,preheat
21630,19779,18523,22286,preheat
21620,19770,18529,22284,preheat
21606,19764,18531,22284,preheat
21600,19753,18520,22283,preheat
21588,19744,18498,22276,preheat
21584,19734,18484,22281,preheat
21580,19723,18469,22274,preheat
21573,19712,18452,22269,preheat
21569,19699,18433,22270,preheat
21555,19690,18415,22268,preheat
21544,19678,18397,22257,preheat
21539,19671,18376,22257,preheat
21533,19650,18360,22252,preheat
21523,19640,18333,22243,preheat
21517,19625,18310,22243,preheat
21513,19617,18303,22231,preheat
21506,19606,18279,22226,preheat
21506,19591,18261,22222,preheat
21493,19578,18248,22219,preheat
21488,19567,18228,22211,preheat
21481,19547,18221,22207,preheat
21472,19533,18211,22196,preheat
21466,19512,18196,22189,preheat
21449,19492,18181,22173,preheat
21438,19470,18165,22161,preheat
21422,19444,18138,22144,preheat
21408,19412,18095,22127,preheat
21392,19380,18060,22106,preheat
21372,19345,18017,22092,preheat
21351,19312,17981,22069,preheat
21336,19275,17944,22050,preheat
21310,19242,17901,22027,preheat
21292,19206,17853,22010,preheat
21267,19162,17810,21983,preheat
21246,19127,17770,21961,preheat
21233,19081,17728,21944,preheat
21207,19046,17697,21921,preheat
21188,19008,17663,21902,preheat
21171,18967,17633,21881,preheat
21150,18932,17600,21858,preheat
21130,18893,17562,21843,preheat
21108,18858,17526,21819,preheat
21101,18826,17494,21805,preheat
21082,18789,17458,21783,preheat
21063,18763,17420,21767,preheat
21047,18734,17385,21753,preheat
21042,18715,17361,21738,preheat
21039,18707,17347,21728,preheat
21035,18708,17351,21720,preheat
21036,18716,17375,21718,preheat
21046,18739,17399,21715,preheat
21072,18762,17412,21721,preheat
21091,18799,17431,21728,preheat
21110,18833,17456,21741,preheat
21127,18878,17495,21749,preheat
21150,18928,17535,21771,preheat
21177,18976,17575,21784,preheat
21205,19024,17624,21804,preheat
21237,19077,17677,21832,preheat
21272,19125,17727,21852,preheat
21301,19179,17780,21874,preheat
21337,19226,17836,21908,preheat
21368,19274,17890,21925,preheat
21399,19322,17924,21957,preheat
21430,19367,17969,21979,preheat
21457,19415,18022,22002,preheat
21478,19451,18068,22028,preheat
21492,19490,18113,22050,preheat
21509,19526,18167,22076,preheat
21524,19558,18236,22090,preheat
21543,19588,18292,22109,preheat
21559,19614,18347,22128,preheat
21567,19642,18382,22152,preheat
21579,19658,18409,22167,preheat
21591,19679,18439,22174,preheat
21594,19695,18462,22194,preheat
21605,19710,18486,22202,preheat
21602,19724,18491,22214,preheat
21616,19733,18499,22226,preheat
21620,19739,18505,22233,preheat
21623,19750,18501,22240,preheat
21623,19750,18486,22246,preheat
21624,19755,18472,22252,preheat
21625,19752,18463,22259,preheat
21621,19755,18460,22260,preheat
21622,19756,18470,22262,preheat
21620,19754,18473,22269,preheat
21614,19753,18475,22270,preheat
21611,19748,18468,22270,preheat
21614,19743,18474,22269,preheat
21602,19737,18461,22266,preheat
21596,19732,18450,22267,preheat
21596,19727,18445,22267,preheat
21592,19726,18442,22275,preheat
21591,19715,18438,22269,preheat
21576,19706,18416,22264,preheat
21566,19695,18398,22266,preheat
21558,19686,18385,22258,preheat
21554,19677,18370,22259,preheat
21546,19663,18364,22253,preheat
21534,19654,18370,22244,preheat
21528,19641,18375,22247,preheat
21519,19625,18374,22234,preheat
21505,19610,18342,22232,preheat
21495,19593,18319,22218,preheat
21487,19582,18284,22216,preheat
21481,19568,18260,22218,preheat
21474,19554,18237,22206,preheat
21461,19532,18215,22199,preheat
21444,19505,18191,22178,preheat
21433,19481,18163,22168,preheat
21423,19453,18139,22156,preheat
21406,19424,18108,22137,preheat
21395,19391,18081,22125,preheat
21378,19350,18052,22099,preheat
21354,19320,18006,22076,preheat
21334,19278,17961,22057,preheat
21313,19240,17906,22035,preheat
21295,19195,17850,22016,preheat
21269,19156,17802,21991,preheat
21250,19111,17745,21971,preheat
21231,19068,17692,21943,preheat
21208,19030,17646,21921,preheat
21183,18979,17600,21903,preheat
21156,18939,17554,21871,preheat
21139,18896,17515,21855,preheat
21118,18859,17480,21828,preheat
21097,18816,17442,21810,preheat
21079,18779,17413,21789,preheat
21055,18743,17363,21769,preheat
21039,18709,17320,21752,preheat
21017,18680,17288,21730,preheat
21010,18663,17260,21719,preheat
21001,18656,17239,21708,preheat
21000,18664,17219,21702,preheat
21009,18672,17202,21697,preheat
21014,18694,17206,21694,preheat
21027,18721,17228,21697,preheat
21043,18759,17247,21702,preheat
21072,18793,17284,21715,preheat
21099,18835,17329,21727,preheat
21130,18881,17363,21744,preheat
21161,18926,17404,21761,preheat
21192,18976,17452,21784,preheat
21223,19023,17508,21804,preheat
21247,19075,17564,21834,preheat
21264,19124,17625,21857,preheat
21289,19170,17684,21877,preheat
21312,19211,17732,21900,preheat
21341,19257,17778,21922,preheat
21368,19296,17842,21952,preheat
21392,19341,17912,21976,preheat
21410,19378,17977,22001,preheat
21422,19416,18033,22023,preheat
21441,19448,18089,22045,preheat
21461,19482,18133,22063,preheat
21472,19513,18172,22080,preheat
21487,19540,18219,22103,preheat
21493,19566,18261,22116,preheat
21507,19588,18291,22137,preheat
21518,19607,18308,22147,preheat
21530,19624,18319,22159,preheat
21539,19635,18328,22175,preheat
21544,19645,18325,22178,preheat
21541,19651,18322,22192,preheat
21541,19657,18334,22203,preheat
21537,19663,18351,22204,preheat
21539,19665,18366,22215,preheat
21541,19666,18366,22214,preheat
21538,19664,18356,22219,preheat
21536,19663,18357,22225,preheat
21531,19661,18358,22227,preheat
21526,19653,18357,22228,preheat
21523,19649,18345,22231,preheat
21517,19644,18341,22222,preheat
21512,19638,18335,22228,preheat
21505,19628,18327,22230,preheat
21496,19623,18310,22220,preheat
21488,19614,18297,22224,preheat
21485,19605,18280,22223,preheat
21480,19595,18273,22219,preheat
21472,19586,18266,22217,preheat
21467,19575,18266,22213,preheat
21455,19564,18245,22209,preheat
21451,19558,18226,22205,preheat
21446,19538,18200,22200,preheat
21440,19531,18174,22193,preheat
21436,19519,18155,22191,preheat
21426,19503,18135,22187,preheat
21422,19492,18120,22177,preheat
21410,19473,18114,22173,preheat
21400,19461,18111,22167,preheat
21395,19444,18102,22162,preheat
21386,19433,18079,22157,preheat
21383,19415,18061,22153,preheat
21373,19397,18043,22139,preheat
21362,19370,18012,22133,preheat
21338,19349,17981,22117,preheat
21318,19316,17937,22109,preheat
21306,19291,17900,22094,preheat
21287,19254,17861,22076,preheat
21261,19213,17822,22061,preheat
21240,19176,17775,22041,preheat
21216,19126,17721,22021,preheat
21179,19074,17668,21998,preheat
21154,19019,17616,21967,preheat
21119,18966,17561,21940,preheat
21086,18907,17502,21912,preheat
21048,18844,17443,21883,preheat
21012,18784,17385,21857,preheat
20979,18723,17322,21828,preheat
20940,18658,17240,21784,preheat
20906,18592,17162,21757,preheat
20871,18531,17082,21728,preheat
20833,18459,16991,21690,preheat
20796,18392,16913,21665,preheat
20765,18329,16834,21626,preheat
20722,18262,16759,21595,preheat
20691,18198,16685,21563,preheat
20656,18141,16621,21527,preheat
20629,18086,16554,21502,preheat
20607,18041,16492,21476,preheat
20585,18001,16433,21447,preheat
20574,17980,16390,21421,preheat
20566,17968,16370,21404,preheat
20577,17973,16358,21388,preheat
20591,17993,16380,21380,preheat
20616,18029,16411,21376,preheat
20647,18078,16453,21379,preheat
20683,18134,16498,21380,preheat
20727,18201,16555,21396,preheat
20781,18276,16629,21412,preheat
20838,18352,16712,21435,preheat
20890,18430,16805,21462,preheat
20940,18507,16901,21496,preheat
20995,18581,16995,21529,preheat
21046,18658,17087,21563,preheat
21098,18734,17177,21599,preheat
21149,18801,17271,21633,preheat
21186,18869,17370,21669,preheat
21228,18933,17454,21704,preheat
21256,19000,17526,21747,preheat
21289,19060,17608,21778,preheat
21324,19115,17679,21818,preheat
21347,19169,17741,21847,preheat
21377,19216,17810,21881,preheat
21398,19260,17873,21912,preheat
21422,19295,17917,21938,preheat
21434,19330,17966,21962,preheat
21452,19362,18009,21984,preheat
21463,19384,18062,22005,preheat
21466,19413,18106,22023,preheat
21474,19431,18148,22041,preheat
21476,19449,18192,22055,preheat
21477,19467,18220,22077,preheat
21480,19482,18228,22086,preheat
21482,19495,18218,22100,preheat
21497,19505,18223,22114,preheat
21496,19517,18218,22120,preheat
21498,19520,18212,22130,preheat
21496,19526,18214,22134,preheat
21489,19529,18216,22144,preheat
21487,19526,18217,22146,preheat
21484,19527,18219,22149,preheat
21479,19523,18218,22154,preheat
21476,19516,18212,22155,preheat
21474,19514,18207,22156,preheat
21469,19503,18196,22157,preheat
21461,19495,18187,22154,preheat
21459,19488,18177,22158,preheat
21446,19477,18169,22158,preheat
21443,19471,18163,22149,preheat
21431,19464,18155,22149,preheat
21425,19455,18148,22145,preheat
21417,19438,18143,22142,preheat
21405,19432,18140,22141,preheat
21400,19424,18127,22138,preheat
21395,19418,18117,22134,preheat
21389,19409,18108,22133,preheat
21388,19399,18108,22129,preheat
21374,19388,18092,22122,preheat
21376,19381,18084,22125,preheat
21362,19371,18057,22119,preheat
21360,19358,18023,22114,preheat
21352,19347,17994,22108,preheat
21352,19336,17967,22101,preheat
21336,19320,17940,22096,preheat
21327,19307,17914,22089,preheat
21319,19297,17891,22090,preheat
21311,19282,17874,22078,preheat
21303,19273,17869,22079,preheat
21298,19262,17867,22075,preheat
21283,19241,17860,22070,preheat
21286,19237,17842,22057,preheat
21280,19224,17827,22057,preheat
21275,19215,17811,22050,preheat
21266,19200,17800,22046,preheat
21262,19191,17797,22045,preheat
21257,19178,17786,22032,preheat
21246,19167,17783,22032,preheat
21233,19149,17775,22015,preheat
21223,19132,17766,22011,preheat
21217,19115,17753,21997,preheat
21202,19086,17728,21980,preheat
21187,19066,17698,21967,preheat
21173,19036,17666,21952,preheat
21161,19005,17622,21931,preheat
21144,18969,17581,21915,preheat
21121,18938,17539,21891,preheat
21110,18903,17491,21871,preheat
21082,18865,17451,21850,preheat
21060,18828,17409,21830,preheat
21040,18789,17369,21805,preheat
21017,18748,17334,21786,preheat
20999,18710,17297,21759,preheat
20977,18674,17250,21741,preheat
20962,18632,17205,21723,charge
20933,18590,17154,21696,charge
20916,18552,17097,21677,charge
20902,18515,17047,21655,charge
20878,18483,17003,21635,charge
20863,18451,16975,21615,charge
20842,18433,16950,21603,charge
20834,18413,16917,21587,charge
20825,18408,16884,21575,charge
20829,18405,16865,21572,charge
20831,18408,16854,21565,charge
20839,18414,16847,21561,charge
20856,18420,16845,21562,charge
20860,18428,16846,21562,charge
20866,18436,16861,21567,charge
20871,18440,16874,21567,charge
20875,18448,16868,21565,charge
20871,18449,16846,21567,charge
20864,18451,16838,21573,charge
20860,18444,16847,21573,charge
20863,18454,16866,21576,charge
20864,18459,16895,21583,charge
20870,18474,16922,21583,charge
20882,18498,16952,21596,charge
20898,18530,16972,21601,charge
20917,18566,17009,21616,charge
20938,18596,17048,21631,charge
20969,18644,17083,21647,charge
20996,18682,17114,21663,charge
21022,18720,17146,21681,charge
21048,18758,17184,21700,charge
21067,18795,17231,21711,charge
21090,18823,17271,21730,charge
21108,18850,17310,21744,charge
21122,18870,17350,21757,charge
21142,18890,17395,21765,charge
21146,18903,17431,21780,charge
21153,18909,17461,21782,charge
21154,18912,17481,21787,charge
21163,18915,17494,21794,charge
21157,18908,17504,21800,charge
21153,18906,17498,21798,charge
21146,18890,17492,21793,charge
21141,18881,17489,21795,charge
21131,18861,17476,21789,charge
21125,18847,17458,21784,charge
21114,18824,17433,21783,charge
21101,18810,17409,21777,charge
21091,18787,17389,21777,charge
21084,18768,17365,21767,charge
21073,18743,17337,21760,charge
21062,18726,17323,21759,charge
21047,18707,17295,21748,charge
21037,18693,17272,21746,charge
21025,18670,17252,21739,charge
21021,18652,17231,21731,charge
21005,18636,17207,21719,charge
21005,18622,17196,21724,charge
21000,18607,17181,21711,charge
20995,18589,17163,21713,charge
20989,18576,17145,21711,charge
20985,18564,17136,21701,charge
20975,18548,17128,21703,charge
20968,18539,17112,21696,charge
20962,18527,17089,21690,charge
20957,18517,17059,21695,charge
20957,18507,17031,21696,charge
20956,18498,17019,21691,charge
20955,18491,17019,21696,charge
20951,18488,17024,21691,charge
20956,18481,17021,21690,charge
20950,18475,17022,21696,charge
20959,18483,17022,21693,charge
20958,18477,17012,21699,charge
20963,18475,17003,21695,charge
20960,18473,17000,21701,charge
20965,18481,17016,21703,charge
20968,18486,17032,21706,charge
20977,18491,17065,21715,charge
20975,18494,17082,21722,charge
20990,18501,17097,21727,charge
20997,18517,17116,21728,charge
21000,18522,17130,21739,charge
21010,18530,17141,21746,charge
21015,18541,17146,21751,charge
21024,18547,17165,21762,charge
21029,18560,17179,21766,charge
21032,18564,17190,21772,charge
21034,18581,17197,21779,charge
21042,18587,17222,21788,charge
21047,18597,17246,21792,charge
21057,18612,17261,21802,charge
21067,18621,17290,21809,charge
21071,18636,17312,21817,charge
21079,18641,17343,21819,charge
21084,18650,17357,21833,charge
21090,18664,17372,21839,charge
21093,18670,17385,21841,charge
21098,18675,17393,21853,charge
21109,18687,17409,21858,charge
21115,18701,17413,21865,charge
21127,18713,17430,21872,charge
21128,18724,17435,21879,charge
21136,18736,17443,21881,charge
21141,18745,17453,21888,charge
21147,18761,17465,21898,charge
21156,18765,17478,21907,charge
21157,18782,17502,21916,charge
21165,18792,17528,21921,charge
21169,18799,17535,21928,charge
21182,18810,17551,21935,charge
21185,18810,17562,21937,charge
21191,18817,17571,21942,charge
21201,18828,17588,21954,charge
21198,18834,17592,21957,charge
21202,18841,17599,21967,charge
21204,18840,17587,21968,charge
21202,18848,17583,21974,charge
21205,18851,17580,21981,charge
21202,18854,17582,21982,charge
21211,18855,17586,21989,charge
21204,18859,17575,21992,charge
21215,18866,17568,21993,charge
21209,18866,17565,21995,charge
21212,18870,17564,22005,charge
21211,18874,17573,22006,charge
21216,18874,17595,22010,charge
21210,18873,17614,22011,charge
21213,18875,17630,22010,charge
21215,18876,17633,22016,charge
21217,18879,17630,22013,charge
21216,18872,17628,22012,charge
21217,18880,17640,22012,charge
21217,18876,17635,22014,charge
21217,18882,17631,22017,charge
21211,18879,17622,22017,charge
21207,18877,17605,22013,charge
21200,18873,17598,22009,charge
21206,18876,17590,22013,charge
21196,18874,17575,22014,charge
21205,18885,17572,22018,charge
21208,18885,17569,22019,charge
21213,18885,17552,22015,charge
21218,18885,17557,22022,charge
21217,18892,17557,22018,charge
21218,18890,17552,22025,charge
21221,18896,17557,22021,charge
21219,18902,17551,22026,charge
21225,18903,17532,22024,charge
21233,18909,17536,22024,charge
21242,18908,17551,22029,charge
21242,18918,17567,22032,charge
21247,18918,17571,22032,charge
21249,18926,17580,22034,charge
21255,18934,17599,22043,charge
21256,18932,17611,22038,charge
21252,18937,17628,22043,charge
21261,18940,17637,22050,charge
21252,18939,17638,22041,charge
21260,18943,17637,22049,charge
21255,18947,17638,22050,charge
21258,18953,17653,22055,charge
21258,18944,17663,22055,charge
21260,18949,17670,22053,charge
21261,18946,17667,22058,charge
21268,18941,17658,22057,charge
21273,18945,17650,22062,charge
21269,18940,17640,22057,charge
21280,18940,17633,22057,charge
21269,18930,17630,22059,charge
21269,18930,17630,22052,charge
21270,18927,17622,22062,charge
21269,18925,17629,22051,charge
21265,18927,17643,22053,charge
21261,18920,17647,22056,charge
21255,18920,17636,22057,charge
21255,18917,17629,22060,charge
21256,18916,17622,22059,charge
21265,18916,17611,22059,charge
21259,18916,17610,22058,charge
21268,18919,17601,22069,charge
21273,18914,17596,22062,charge
21273,18913,17586,22056,charge
21268,18919,17597,22067,charge
21269,18916,17613,22065,charge
21266,18920,17629,22076,charge
21268,18922,17652,22075,charge
21264,18924,17664,22073,charge
21270,18929,17676,22075,charge
21270,18928,17675,22071,charge
21273,18937,17694,22078,charge
21271,18943,17718,22076,charge
21272,18937,17718,22075,charge
21283,18949,17724,22080,charge
21289,18956,17734,22087,charge
21293,18956,17742,22088,charge
21303,18966,17743,22084,charge
21310,18973,17729,22089,charge
21314,18986,17723,22100,charge
21327,18991,17725,22104,charge
21320,19003,17721,22108,charge
21333,19010,17719,22103,charge
21334,19016,17716,22112,charge
21341,19026,17719,22116,charge
21347,19033,17725,22113,charge
21349,19029,17727,22120,charge
21357,19038,17738,22122,charge
21358,19044,17747,22126,charge
21359,19049,17758,22123,charge
21366,19053,17789,22132,charge
21370,19057,17801,22135,charge
21374,19060,17808,22135,charge
21372,19063,17812,22136,charge
21370,19062,17793,22129,charge
21365,19061,17783,22137,charge
21360,19063,17760,22136,charge
21356,19058,17736,22138,charge
21359,19054,17719,22132,charge
21358,19051,17708,22137,charge
21358,19048,17704,22131,charge
21361,19042,17705,22133,charge
21351,19039,17706,22128,charge
21353,19040,17709,22132,charge
21341,19032,17707,22129,charge
21341,19029,17703,22130,charge
21338,19028,17706,22125,charge
21333,19025,17703,22129,charge
21330,19021,17694,22129,charge
21331,19027,17686,22126,charge
21327,19023,17689,22129,charge
21336,19029,17686,22129,charge
21337,19027,17685,22125,charge
21335,19032,17685,22127,charge
21337,19034,17684,22129,charge
21342,19039,17684,22134,charge
21345,19036,17679,22131,charge
21357,19045,17688,22134,charge
21363,19049,17709,22139,charge
21368,19053,17721,22140,charge
21372,19060,17738,22139,charge
21381,19068,17755,22144,charge
21377,19071,17778,22145,charge
21387,19086,17803,22143,charge
21390,19088,17819,22143,charge
21393,19099,17832,22146,charge
21405,19105,17843,22151,charge
21400,19113,17855,22153,charge
21408,19121,17875,22163,charge
21410,19130,17892,22166,charge
21415,19133,17895,22170,charge
21416,19142,17911,22175,charge
21411,19143,17908,22178,charge
21410,19150,17901,22179,charge
21413,19147,17906,22180,charge
21406,19146,17913,22178,charge
21410,19141,17923,22182,charge
21411,19140,17937,22179,charge
21407,19135,17944,22177,charge
21410,19140,17958,22185,charge
21406,19136,17967,22181,charge
21406,19140,17974,22182,charge
21410,19140,17972,22185,charge
21415,19148,17970,22186,charge
21419,19150,17977,22191,charge
21428,19157,17987,22189,charge
21439,19163,17997,22190,charge
21443,19174,18009,22198,charge
21451,19180,18001,22197,charge
21456,19188,18002,22201,charge
21462,19191,18000,22193,charge
21473,19200,18002,22199,charge
21473,19203,17998,22202,charge
21481,19213,17982,22207,charge
21486,19213,17973,22208,charge
21476,19217,17963,22204,charge
21473,19211,17970,22204,charge
21477,19214,17975,22207,charge
21472,19214,17955,22200,charge
21467,19208,17942,22210,charge
21465,19212,17929,22209,charge
21463,19210,17927,22205,charge
21457,19205,17930,22206,charge
21456,19205,17931,22207,charge
21449,19199,17936,22207,charge
21445,19200,17946,22209,charge
21446,19192,17948,22204,charge
21445,19193,17940,22204,charge
21449,19188,17919,22207,charge
21447,19185,17907,22205,charge
21441,19177,17903,22205,charge
21433,19168,17895,22200,charge
21427,19167,17903,22202,charge
21425,19163,17901,22199,charge
21413,19156,17892,22192,charge
21418,19155,17889,22198,charge
21425,19152,17898,22196,charge
21426,19151,17894,22196,charge
21420,19145,17903,22195,charge
21417,19148,17906,22195,charge
21417,19147,17903,22187,charge
21422,19153,17899,22188,charge
21433,19159,17886,22191,charge
21436,19160,17877,22192,charge
21437,19162,17868,22189,charge
21446,19163,17875,22191,charge
21445,19167,17881,22185,charge
21449,19169,17894,22194,charge
21459,19172,17908,22189,charge
21455,19168,17923,22192,charge
21456,19170,17925,22192,charge
21461,19168,17930,22195,charge
21456,19167,17944,22199,charge
21456,19170,17953,22194,charge
21460,19166,17952,22197,charge
21457,19164,17958,22199,charge
21455,19163,17958,22198,charge
21447,19156,17969,22191,charge
21449,19158,17958,22192,charge
21452,19149,17948,22196,charge
21449,19150,17932,22196,charge
21454,19148,17921,22196,charge
21450,19142,17912,22191,charge
