adc_mq135, adc_mq137, adc_mq138, adc_mq3, status
20657,19369,18004,22001,charge
20660,19378,18009,21999,charge
20670,19388,18025,22003,charge
20681,19397,18034,22004,charge
20685,19405,18046,22011,charge
20696,19413,18055,22010,charge
20697,19416,18065,22009,charge
20700,19418,18076,22013,charge
20697,19418,18082,22016,charge
20699,19416,18088,22015,charge
20700,19414,18097,22015,charge
20696,19418,18099,22021,charge
20697,19418,18099,22020,charge
20699,19418,18106,22018,charge
20697,19420,18123,22026,charge
20700,19418,18130,22018,charge
20697,19417,18137,22020,charge
20693,19414,18137,22018,charge
20696,19420,18135,22024,charge
20698,19416,18136,22022,charge
20696,19419,18141,22025,charge
20692,19415,18139,22023,charge
20689,19413,18141,22028,charge
20689,19415,18131,22028,charge
20687,19410,18117,22023,charge
20684,19411,18115,22022,charge
20682,19403,18122,22018,charge
20679,19402,18114,22019,charge
20680,19400,18111,22025,charge
20678,19398,18106,22014,charge
20678,19393,18097,22015,charge
20674,19394,18089,22016,charge
20680,19392,18083,22018,charge
20678,19388,18075,22012,charge
20680,19388,18066,22014,charge
20677,19383,18058,22013,charge
20678,19385,18055,22014,charge
20678,19386,18051,22009,charge
20681,19387,18053,22012,charge
20680,19389,18051,22008,charge
20686,19392,18043,22010,charge
20684,19392,18049,22010,charge
20689,19397,18047,22008,charge
20694,19403,18046,22013,charge
20694,19406,18052,22013,charge
20695,19407,18054,22011,charge
20701,19412,18063,22015,charge
20703,19414,18075,22015,charge
20706,19417,18078,22018,charge
20710,19420,18078,22016,charge
20708,19422,18077,22021,charge
20710,19423,18070,22023,charge
20711,19424,18067,22020,charge
20707,19424,18072,22019,charge
20710,19428,18065,22020,charge
20715,19432,18068,22022,charge
20716,19431,18072,22025,charge
20719,19439,18082,22024,charge
20721,19436,18087,22025,charge
20719,19441,18101,22024,charge
20722,19439,18108,22026,charge
20720,19438,18119,22024,charge
20723,19441,18124,22023,charge
20723,19441,18128,22027,charge
20716,19437,18125,22025,charge
20715,19433,18121,22029,charge
20712,19428,18103,22027,charge
20709,19425,18090,22026,charge
20698,19417,18082,22020,charge
20696,19417,18069,22022,charge
20691,19414,18070,22020,charge
20689,19413,18078,22016,charge
20688,19414,18088,22015,charge
20686,19413,18084,22014,charge
20688,19413,18082,22016,charge
20692,19414,18072,22009,charge
20694,19412,18059,22011,charge
20688,19410,18039,22009,charge
20691,19409,18045,22009,charge
20692,19407,18047,22008,charge
20684,19407,18044,22003,charge
20685,19406,18042,22006,charge
20684,19404,18037,22004,charge
20682,19404,18040,22004,charge
20681,19403,18051,22005,charge
20684,19403,18048,22004,charge
20683,19407,18049,22003,charge
20676,19411,18048,21999,charge
20676,19408,18028,22003,charge
20676,19406,18014,21998,charge
20679,19405,18004,22004,charge
20672,19407,18006,22001,charge
20663,19402,18002,21999,charge
20664,19406,17997,21998,charge
20665,19405,18009,21999,charge
20666,19401,18015,21997,charge
20670,19407,18023,21998,charge
20674,19407,18044,22000,charge
20679,19407,18058,22002,charge
20682,19405,18055,22001,charge
20680,19403,18052,21995,charge
20681,19405,18048,21995,charge
20683,19403,18053,21998,charge
20683,19404,18057,21997,charge
20683,19403,18058,22000,charge
20683,19405,18069,22003,charge
20684,19406,18071,22004,charge
20685,19408,18055,21999,charge
20686,19407,18037,21999,charge
20691,19408,18026,22000,charge
20688,19405,18009,21998,charge
20692,19403,18011,21998,charge
20693,19402,18011,21998,charge
20693,19403,18007,22000,charge
20693,19408,18019,21998,charge
20694,19407,18039,21996,charge
20692,19406,18055,21999,charge
20693,19412,18072,21998,charge
20693,19408,18067,21995,charge
20689,19405,18056,21995,charge
20686,19406,18043,21992,charge
20684,19403,18039,21996,charge
20686,19404,18033,21996,charge
20687,19403,18028,21999,charge
20693,19402,18020,22000,charge
20692,19404,18018,21995,charge
20695,19405,18012,21999,charge
20697,19405,18015,22002,charge
20701,19406,18015,21993,charge
20701,19405,18019,21999,charge
20707,19411,18027,22003,charge
20700,19421,18035,22003,charge
20700,19423,18048,22004,charge
20703,19423,18065,22004,charge
20702,19426,18073,22003,charge
20708,19433,18081,22006,charge
20707,19432,18082,22009,charge
20709,19431,18069,22005,charge
20708,19429,18050,22007,charge
20709,19431,18034,22008,charge
20707,19429,18023,22004,charge
20706,19428,18016,22004,charge
20702,19424,18026,22006,charge
20701,19424,18030,22004,charge
20704,19426,18045,22004,charge
20704,19426,18054,22004,charge
20706,19423,18055,22006,charge
20703,19421,18057,22007,charge
20697,19417,18053,22003,charge
20695,19415,18048,22007,charge
20690,19415,18058,22004,charge
20688,19412,18058,22002,charge
20688,19410,18061,22000,charge
20689,19411,18059,22003,charge
20689,19407,18059,22005,charge
20695,19407,18056,22008,charge
20691,19403,18061,22004,charge
20688,19401,18062,22002,charge
20687,19397,18060,22004,charge
20685,19390,18064,22003,charge
20686,19390,18062,22003,charge
20680,19391,18061,22001,charge
20681,19390,18057,21999,charge
20677,19391,18053,22001,charge
20681,19388,18051,21998,charge
20682,19385,18037,22001,charge
20679,19384,18027,21999,charge
20682,19388,18006,21998,charge
20681,19388,17994,21997,charge
20682,19393,17987,21998,charge
20682,19393,18003,21999,charge
20689,19401,18018,22000,charge
20685,19399,18034,21992,charge
20695,19409,18050,21995,charge
20702,19421,18061,22002,charge
20704,19427,18072,22004,charge
20717,19443,18086,22000,charge
20727,19445,18093,22006,charge
20731,19453,18104,22010,charge
20738,19465,18104,22012,charge
20739,19469,18102,22014,charge
20744,19476,18109,22019,charge
20748,19480,18122,22022,charge
20752,19489,18128,22024,charge
20763,19494,18142,22023,charge
20762,19498,18134,22027,charge
20762,19498,18138,22027,charge
20765,19500,18143,22030,charge
20760,19502,18141,22030,charge
20760,19503,18133,22028,charge
20758,19501,18124,22033,charge
20756,19500,18120,22027,charge
20752,19499,18125,22034,charge
20754,19494,18126,22033,charge
20748,19489,18127,22032,charge
20752,19495,18128,22032,charge
20745,19491,18119,22032,charge
20749,19489,18113,22032,charge
20745,19482,18107,22030,charge
20738,19479,18108,22034,charge
20736,19471,18109,22027,charge
20731,19469,18111,22033,charge
20721,19463,18098,22025,charge
20720,19458,18094,22023,charge
20713,19449,18074,22020,charge
20707,19440,18063,22018,charge
20702,19434,18070,22020,charge
20702,19433,18064,22015,charge
20700,19426,18060,22015,charge
20694,19424,18051,22013,charge
20690,19417,18036,22005,charge
20685,19415,18022,22003,charge
20686,19406,18021,22002,charge
20681,19405,18027,22002,charge
20684,19399,18030,21999,charge
20682,19398,18037,22002,charge
20679,19398,18036,21998,charge
20680,19401,18033,21995,charge
20680,19400,18033,21999,charge
20677,19399,18035,21992,charge
20677,19398,18034,21993,charge
20676,19398,18033,21995,charge
20679,19399,18041,21997,charge
20682,19401,18036,21992,charge
20681,19398,18023,21995,charge
20680,19396,18023,21990,charge
20685,19394,18022,21992,charge
20681,19391,18021,21991,charge
20683,19390,18022,21993,charge
20674,19385,18005,21987,charge
20674,19383,18003,21991,charge
20668,19378,18010,21988,charge
20665,19377,18017,21986,charge
20665,19373,18010,21988,charge
20664,19370,18002,21985,charge
20662,19370,17997,21981,charge
20667,19367,18003,21987,charge
20661,19367,18008,21982,charge
20670,19367,18011,21982,charge
20666,19372,18003,21983,charge
20670,19375,18003,21985,charge
20664,19372,17997,21980,charge
20669,19374,17986,21982,charge
20671,19376,17984,21980,charge
20673,19374,17989,21981,charge
20674,19372,17997,21978,charge
20675,19378,18006,21977,charge
20678,19382,18015,21979,charge
20685,19387,18019,21977,charge
20685,19387,18015,21979,charge
20682,19388,18021,21983,charge
20686,19390,18022,21984,charge
20686,19384,18012,21981,charge
20684,19385,18005,21981,charge
20683,19383,18006,21980,charge
20683,19382,18006,21977,charge
20678,19385,18006,21981,charge
20675,19383,18001,21984,charge
20675,19380,18003,21980,charge
20672,19384,18008,21979,charge
20666,19378,18006,21977,charge
20665,19382,18012,21978,charge
20664,19379,18010,21979,charge
20664,19383,18012,21980,charge
20662,19383,18005,21978,charge
20664,19382,18013,21980,charge
20664,19388,18016,21978,charge
20667,19387,18011,21979,charge
20669,19391,18010,21981,charge
20673,19398,17999,21981,charge
20677,19402,18007,21983,charge
20677,19409,18026,21987,charge
20685,19422,18045,21983,charge
20690,19432,18058,21993,charge
20701,19447,18062,21996,charge
20707,19456,18063,22000,charge
20721,19469,18067,22005,charge
20726,19480,18070,22005,charge
20740,19491,18080,22016,charge
20748,19499,18087,22018,charge
20752,19507,18096,22019,charge
20758,19508,18099,22022,charge
20755,19512,18108,22021,charge
20756,19518,18117,22033,charge
20754,19519,18129,22032,charge
20749,19523,18136,22030,charge
20753,19522,18141,22040,charge
20754,19521,18129,22040,charge
20759,19521,18132,22046,charge
20755,19518,18129,22040,charge
20758,19512,18113,22045,charge
20750,19510,18106,22043,charge
20748,19512,18106,22043,charge
20748,19507,18106,22042,charge
20742,19505,18107,22040,charge
20742,19505,18106,22045,charge
20742,19502,18104,22044,charge
20745,19501,18107,22041,charge
20744,19499,18104,22048,charge
20745,19498,18098,22046,charge
20741,19497,18087,22044,charge
20740,19500,18074,22048,charge
20739,19495,18066,22049,charge
20742,19500,18060,22048,charge
20742,19502,18051,22045,charge
20747,19503,18064,22048,charge
20745,19507,18068,22046,charge
20744,19511,18075,22051,charge
20748,19517,18078,22051,charge
20754,19522,18091,22057,charge
20764,19521,18089,22055,charge
20761,19525,18081,22047,charge
20761,19527,18066,22056,charge
20767,19527,18060,22057,charge
20766,19529,18060,22058,charge
20768,19533,18053,22061,charge
20769,19534,18060,22063,charge
20771,19534,18062,22060,charge
20771,19536,18069,22061,charge
20766,19533,18062,22064,charge
20764,19528,18059,22065,charge
20761,19523,18055,22063,charge
20757,19519,18038,22064,charge
20755,19513,18032,22069,charge
20753,19513,18047,22071,charge
20747,19506,18061,22066,charge
20744,19501,18071,22065,charge
20737,19493,18067,22059,charge
20733,19490,18057,22060,charge
20730,19484,18040,22058,charge
20724,19483,18041,22058,charge
20715,19479,18048,22060,charge
20706,19481,18052,22063,charge
20707,19478,18051,22059,charge
20707,19475,18046,22057,charge
20707,19474,18042,22058,charge
20710,19471,18043,22058,charge
20706,19471,18030,22051,charge
20711,19469,18031,22053,charge
20715,19468,18020,22058,charge
20716,19472,18013,22055,charge
20717,19469,18010,22058,charge
20717,19467,18006,22055,charge
20719,19472,18003,22061,charge
20720,19477,18009,22055,charge
20723,19475,18006,22060,charge
20725,19487,18007,22055,charge
20726,19489,18009,22058,charge
20735,19492,18018,22066,charge
20732,19496,18017,22065,charge
20741,19500,18015,22065,charge
20740,19497,18017,22067,charge
20738,19502,18008,22069,charge
20736,19499,18007,22066,charge
20734,19501,18000,22070,charge
20737,19498,18003,22071,charge
20738,19497,18015,22072,charge
20739,19499,18032,22071,charge
20737,19497,18037,22072,charge
20734,19496,18038,22070,charge
20736,19502,18046,22071,charge
20738,19500,18063,22078,charge
20737,19504,18078,22078,charge
20748,19507,18079,22079,charge
20749,19510,18086,22081,charge
20749,19515,18100,22083,charge
20749,19520,18111,22079,charge
20749,19526,18123,22086,charge
20753,19529,18131,22087,charge
20754,19534,18146,22090,charge
20757,19538,18155,22091,charge
20756,19542,18163,22095,charge
20765,19545,18159,22094,charge
20770,19550,18155,22098,charge
20775,19556,18154,22099,charge
20780,19558,18147,22103,charge
20782,19563,18134,22106,charge
20787,19570,18126,22105,charge
20789,19572,18130,22110,charge
20789,19575,18142,22112,charge
20790,19576,18155,22113,charge
20789,19577,18162,22115,charge
20794,19578,18166,22115,charge
20796,19581,18169,22116,charge
20792,19580,18174,22119,charge
20793,19582,18169,22118,charge
20796,19582,18164,22120,charge
20793,19584,18155,22127,charge
20792,19579,18146,22121,charge
20786,19579,18139,22126,charge
20790,19579,18135,22121,charge
20789,19583,18146,22125,charge
20788,19582,18152,22125,charge
20788,19582,18147,22125,charge
20788,19582,18141,22126,charge
20790,19582,18135,22129,charge
20791,19588,18127,22132,charge
20792,19590,18122,22128,charge
20798,19592,18117,22133,charge
20800,19599,18119,22134,charge
20802,19598,18132,22132,charge
20800,19601,18145,22134,charge
20806,19605,18152,22135,charge
20804,19608,18150,22141,charge
20806,19612,18146,22138,charge
20807,19612,18148,22139,charge
20803,19609,18156,22134,charge
20802,19618,18164,22145,charge
20800,19614,18159,22144,charge
20803,19614,18143,22146,charge
20800,19610,18134,22144,charge
20799,19606,18133,22146,charge
20794,19602,18139,22143,charge
20792,19603,18142,22147,charge
20788,19601,18135,22145,charge
20786,19604,18132,22147,charge
20792,19604,18127,22144,charge
20792,19604,18125,22145,charge
20792,19609,18122,22141,charge
20800,19615,18128,22154,charge
20800,19613,18132,22151,charge
20804,19623,18125,22153,charge
20800,19615,18120,22148,charge
20800,19616,18133,22153,charge
20797,19616,18148,22155,charge
20798,19612,18147,22154,charge
20794,19610,18146,22158,charge
20787,19605,18148,22149,charge
20785,19598,18155,22159,charge
20783,19596,18152,22154,charge
20777,19591,18154,22152,charge
20777,19587,18155,22152,charge
20774,19584,18148,22152,charge
20775,19582,18139,22149,charge
20773,19577,18128,22153,charge
20774,19579,18123,22156,charge
20778,19578,18128,22147,charge
20779,19584,18127,22149,charge
20772,19583,18129,22151,charge
20778,19586,18119,22154,charge
20784,19595,18135,22153,charge
20787,19596,18153,22154,charge
20793,19603,18159,22157,charge
20801,19611,18168,22158,charge
20809,19615,18182,22161,charge
20815,19629,18181,22166,charge
20816,19630,18163,22166,charge
20819,19638,18161,22170,charge
20821,19646,18170,22175,charge
20823,19644,18176,22172,charge
20830,19654,18184,22168,charge
20829,19656,18198,22180,charge
20827,19657,18209,22179,charge
20820,19658,18218,22179,charge
20821,19664,18226,22182,charge
20815,19664,18219,22183,charge
20810,19664,18203,22179,charge
20808,19659,18180,22183,charge
20810,19663,18158,22187,charge
20808,19667,18150,22184,charge
20810,19664,18146,22183,charge
20812,19668,18143,22187,charge
20819,19673,18147,22188,charge
20822,19679,18151,22194,charge
20822,19684,18146,22185,charge
20822,19692,18150,22194,charge
20832,19701,18156,22197,charge
20849,19712,18160,22200,charge
20851,19719,18174,22203,charge
20856,19733,18175,22205,charge
20857,19734,18173,22210,charge
20868,19752,18186,22216,charge
20873,19756,18202,22216,charge
20876,19766,18222,22221,charge
20885,19767,18236,22226,charge
20887,19775,18260,22228,charge
20889,19778,18289,22233,charge
20890,19777,18311,22230,charge
20890,19781,18317,22239,charge
20889,19781,18318,22242,charge
20889,19781,18320,22244,charge
20885,19782,18325,22242,charge
20886,19778,18336,22244,charge
20885,19777,18336,22246,charge
20884,19772,18327,22248,charge
20881,19777,18323,22247,charge
20879,19776,18315,22249,charge
20878,19775,18317,22246,charge
20879,19772,18317,22251,charge
20882,19775,18334,22251,charge
20881,19774,18343,22250,charge
20884,19781,18348,22254,charge
20887,19781,18346,22257,charge
20888,19786,18344,22261,charge
20896,19787,18333,22260,charge
20902,19793,18333,22267,charge
20906,19797,18329,22266,charge
20915,19802,18328,22271,charge
20912,19811,18330,22275,charge
20923,19812,18330,22277,charge
20923,19818,18346,22274,charge
20933,19828,18362,22284,charge
20934,19834,18370,22287,charge
20937,19839,18372,22286,charge
20941,19845,18379,22294,charge
20947,19852,18395,22297,charge
20952,19861,18412,22297,charge
20954,19871,18427,22304,charge
20958,19879,18440,22309,charge
20963,19886,18455,22311,charge
20966,19888,18460,22313,charge
20971,19893,18455,22324,charge
20973,19896,18441,22325,charge
20979,19902,18440,22328,charge
20983,19902,18435,22323,charge
20988,19911,18435,22334,charge
20989,19913,18437,22337,charge
20993,19927,18461,22344,charge
20987,19927,18478,22347,charge
20995,19935,18495,22348,charge
20998,19937,18504,22348,charge
20999,19942,18514,22353,charge
21002,19953,18517,22356,charge
21003,19955,18518,22362,charge
21004,19963,18521,22365,charge
21011,19972,18528,22365,charge
21011,19976,18535,22373,charge
21011,19981,18541,22377,charge
21013,19987,18549,22379,charge
21021,19993,18559,22383,charge
21027,19993,18564,22382,charge
21024,19997,18561,22389,charge
21025,19998,18566,22387,charge
21030,20002,18556,22392,charge
21035,20005,18544,22389,charge
21040,20011,18537,22395,charge
21043,20010,18536,22399,charge
21039,20019,18530,22402,charge
21038,20018,18533,22409,charge
21045,20022,18546,22411,charge
21050,20026,18558,22412,charge
21049,20021,18569,22417,charge
21049,20022,18576,22412,charge
21053,20027,18580,22421,charge
21049,20027,18564,22421,charge
21052,20027,18561,22426,charge
21059,20025,18556,22425,charge
21051,20023,18555,22421,charge
21052,20024,18549,22428,charge
21048,20018,18549,22427,charge
21046,20014,18543,22432,charge
21041,20016,18540,22434,charge
21042,20016,18535,22429,charge
21043,20016,18546,22430,charge
21035,20009,18547,22433,charge
21037,20013,18547,22434,charge
21034,20008,18547,22434,charge
21032,20008,18537,22438,charge
21029,20005,18523,22435,charge
21032,20003,18516,22430,charge
21027,19999,18522,22435,charge
21020,19995,18526,22438,charge
21017,19992,18526,22436,charge
21015,19985,18517,22437,charge
21008,19984,18502,22444,charge
21003,19979,18492,22438,charge
20997,19976,18486,22442,charge
20999,19969,18487,22437,charge
21000,19971,18484,22439,charge
21004,19978,18484,22444,charge
21003,19976,18489,22441,charge
21003,19978,18485,22445,charge
21004,19974,18483,22446,charge
21002,19975,18485,22446,charge
21010,19979,18476,22447,charge
21007,19976,18472,22448,charge
21001,19979,18471,22454,charge
21005,19979,18463,22454,charge
21006,19978,18456,22450,charge
21005,19974,18451,22454,charge
21007,19971,18452,22459,charge
21004,19967,18447,22457,charge
21005,19966,18444,22462,charge
21003,19960,18445,22459,charge
20999,19956,18447,22457,charge
20994,19948,18438,22457,charge
20990,19944,18435,22459,charge
20992,19940,18436,22461,charge
20987,19936,18425,22458,charge
20986,19934,18419,22459,charge
20985,19930,18421,22460,charge
20977,19928,18423,22458,charge
20976,19925,18412,22458,charge
20970,19921,18402,22460,charge
20970,19925,18396,22460,charge
20971,19923,18376,22459,charge
20970,19923,18356,22453,charge
20977,19926,18347,22466,charge
20975,19923,18342,22464,charge
20977,19928,18340,22462,charge
20977,19929,18335,22468,charge
20987,19932,18336,22471,charge
20989,19938,18336,22473,charge
20993,19942,18348,22477,charge
20997,19944,18365,22475,charge
21001,19948,18372,22476,charge
21001,19952,18379,22480,charge
21003,19954,18388,22484,charge
21007,19957,18404,22485,charge
21011,19965,18408,22487,charge
21013,19963,18415,22491,charge
21011,19972,18412,22494,charge
21008,19967,18425,22501,charge
21005,19977,18432,22497,charge
21007,19979,18429,22502,charge
21014,19979,18422,22498,charge
21009,19974,18414,22499,charge
21011,19973,18415,22505,charge
21002,19970,18427,22506,charge
20990,19971,18440,22508,charge
20992,19968,18451,22513,charge
20993,19964,18442,22512,charge
20993,19966,18425,22515,charge
20997,19962,18416,22514,charge
20997,19962,18413,22518,charge
20998,19963,18410,22521,charge
20998,19968,18417,22522,charge
20996,19964,18417,22524,charge
20993,19969,18425,22525,charge
20998,19973,18424,22528,charge
20999,19976,18434,22530,charge
20999,19978,18443,22532,charge
21007,19982,18435,22535,charge
21006,19986,18424,22535,charge
21015,19990,18404,22539,charge
21021,19998,18394,22542,charge
21021,20004,18393,22546,charge
21017,20003,18410,22554,charge
21021,20006,18416,22551,charge
21024,20011,18422,22556,charge
21028,20016,18422,22554,charge
21035,20022,18422,22563,charge
21042,20021,18432,22568,charge
21043,20026,18448,22566,charge
21039,20027,18464,22568,charge
21047,20034,18485,22576,charge
21054,20042,18497,22571,charge
21058,20052,18504,22581,charge
21063,20060,18513,22584,charge
21069,20067,18519,22584,charge
21068,20079,18529,22590,charge
21074,20085,18530,22602,charge
21084,20095,18537,22597,charge
21090,20102,18549,22605,charge
21097,20113,18557,22610,charge
21108,20123,18567,22613,charge
21109,20128,18567,22618,charge
21120,20138,18570,22623,charge
21123,20138,18571,22630,charge
21130,20154,18586,22633,charge
21137,20153,18618,22635,charge
21135,20151,18645,22636,charge
21137,20158,18670,22641,charge
21136,20162,18679,22643,charge
21137,20158,18665,22646,charge
21138,20162,18652,22654,charge
21136,20159,18626,22646,charge
21130,20157,18604,22651,charge
21135,20155,18596,22655,charge
21128,20152,18592,22658,charge
21128,20154,18580,22661,charge
21125,20147,18568,22658,charge
21124,20152,18574,22660,charge
21122,20148,18582,22666,charge
21119,20148,18593,22667,charge
21121,20148,18596,22666,charge
21125,20149,18599,22667,charge
21124,20149,18602,22668,charge
21124,20146,18604,22677,charge
21123,20149,18605,22671,charge
21124,20149,18608,22683,charge
21133,20146,18614,22685,charge
21134,20151,18612,22683,charge
21133,20152,18620,22687,charge
21133,20156,18628,22689,charge
21136,20162,18646,22696,charge
21132,20168,18675,22698,charge
21135,20171,18684,22697,charge
21135,20169,18669,22703,charge
21139,20174,18661,22699,charge
21138,20174,18647,22699,charge
21142,20176,18640,22704,charge
21140,20177,18619,22705,charge
21139,20177,18581,22701,charge
21132,20176,18565,22704,charge
21136,20173,18564,22711,charge
21137,20175,18562,22713,charge
21140,20180,18557,22709,charge
21145,20178,18562,22711,charge
21150,20184,18570,22717,charge
21154,20188,18577,22721,charge
21164,20188,18594,22719,charge
21163,20190,18597,22722,charge
21164,20191,18608,22721,charge
21168,20196,18628,22725,charge
21173,20200,18643,22732,charge
21176,20200,18656,22733,charge
21178,20210,18668,22735,charge
21178,20206,18685,22740,charge
21179,20213,18690,22741,charge
21189,20220,18695,22746,charge
21187,20220,18699,22755,charge
21188,20223,18691,22749,charge
21196,20230,18695,22756,charge
21202,20234,18701,22761,charge
21208,20242,18707,22764,charge
21214,20250,18713,22769,charge
21217,20261,18713,22771,charge
21222,20266,18715,22769,charge
21225,20269,18732,22772,charge
21233,20279,18750,22775,charge
21236,20283,18765,22778,charge
21243,20293,18769,22789,charge
21246,20299,18755,22789,charge
21242,20303,18742,22791,charge
21243,20305,18742,22791,charge
21247,20303,18745,22795,charge
21241,20307,18739,22794,charge
21243,20311,18745,22802,charge
21245,20303,18736,22803,charge
21244,20303,18735,22800,charge
21244,20299,18741,22805,charge
21246,20299,18762,22805,charge
21247,20298,18772,22809,charge
21251,20292,18786,22814,charge
21244,20290,18795,22812,charge
21250,20292,18802,22821,charge
21248,20287,18798,22816,charge
21243,20287,18794,22820,charge
21241,20278,18793,22821,charge
21233,20275,18791,22825,charge
21234,20266,18779,22824,charge
21233,20261,18774,22826,charge
21225,20263,18756,22823,charge
21224,20262,18740,22829,charge
21219,20261,18730,22826,charge
21222,20262,18720,22828,charge
21226,20266,18714,22835,charge
21226,20269,18703,22826,charge
21239,20277,18714,22834,charge
21247,20286,18739,22842,charge
21252,20295,18754,22838,charge
21257,20302,18769,22838,charge
21268,20308,18795,22846,charge
21279,20321,18818,22851,charge
21284,20328,18835,22852,charge
21291,20336,18850,22857,charge
21299,20346,18863,22858,charge
21301,20354,18873,22861,charge
21308,20363,18884,22871,charge
21308,20371,18891,22871,charge
21319,20378,18892,22875,charge
21317,20381,18883,22881,charge
21319,20384,18884,22879,charge
21318,20387,18882,22884,charge
21324,20386,18891,22890,charge
21317,20382,18888,22891,charge
21319,20381,18880,22890,charge
21312,20379,18873,22894,charge
21316,20378,18877,22894,charge
21316,20378,18883,22896,charge
21320,20383,18901,22898,charge
21325,20384,18919,22901,charge
21330,20389,18935,22907,charge
21326,20395,18944,22902,charge
21333,20397,18948,22909,charge
21338,20400,18950,22905,charge
21343,20407,18943,22911,charge
21340,20404,18941,22913,charge
21344,20410,18944,22916,charge
21344,20412,18950,22912,charge
21351,20413,18955,22918,charge
21358,20416,18956,22926,charge
21365,20422,18951,22927,charge
21370,20424,18952,22925,charge
21369,20425,18946,22930,charge
21372,20429,18943,22931,charge
21371,20431,18942,22938,charge
21371,20438,18943,22936,charge
21372,20432,18937,22935,charge
21372,20436,18941,22938,charge
21381,20438,18939,22940,charge
21373,20435,18929,22940,charge
21379,20438,18911,22948,charge
21382,20444,18904,22947,charge
21381,20448,18899,22951,charge
21385,20462,18906,22952,charge
21390,20479,18923,22955,charge
21410,20509,18966,22960,charge
21435,20549,19007,22967,charge
21469,20597,19041,22970,charge
21508,20655,19079,22970,charge
21545,20714,19133,22988,charge
21583,20782,19201,22992,charge
21624,20853,19290,23004,charge
21671,20919,19385,23009,charge
21718,20992,19495,23024,charge
21768,21060,19592,23033,charge
21813,21130,19672,23049,charge
21854,21195,19724,23060,charge
21891,21247,19774,23064,charge
21919,21297,19833,23077,charge
21944,21340,19896,23090,charge
21971,21386,19968,23102,charge
21990,21419,20025,23108,charge
22017,21455,20072,23120,charge
22033,21482,20121,23125,charge
22044,21510,20155,23132,charge
22054,21532,20199,23137,charge
22070,21548,20244,23149,charge
22080,21560,20267,23148,charge
22086,21573,20280,23152,charge
22094,21583,20291,23165,charge
22102,21592,20291,23167,charge
22107,21600,20299,23176,charge
22106,21604,20310,23177,charge
22104,21601,20327,23178,charge
22105,21604,20348,23183,charge
22102,21602,20350,23185,charge
22100,21605,20356,23181,charge
22101,21600,20347,23189,charge
22098,21598,20339,23189,charge
22097,21593,20335,23192,charge
22089,21587,20339,23192,charge
22085,21575,20329,23194,charge
22080,21570,20312,23187,charge
22074,21563,20303,23192,charge
22072,21557,20290,23188,charge
22064,21546,20281,23184,charge
22048,21534,20270,23189,charge
22038,21524,20254,23186,charge
22036,21515,20236,23182,charge
22024,21502,20213,23178,charge
22016,21491,20186,23174,charge
22007,21479,20172,23176,charge
22004,21469,20168,23173,charge
21997,21460,20163,23171,charge
21991,21445,20150,23160,charge
21986,21436,20135,23162,charge
21976,21422,20124,23160,charge
21971,21408,20108,23153,charge
21958,21398,20097,23157,charge
21954,21386,20078,23155,charge
21944,21375,20062,23152,charge
21936,21364,20044,23145,charge
21924,21352,20028,23146,charge
21913,21333,20008,23143,charge
21906,21324,19994,23138,charge
21895,21312,19982,23134,charge
21890,21300,19973,23132,charge
21879,21282,19959,23128,charge
21873,21277,19953,23125,charge
21863,21263,19938,23120,charge
21853,21247,19921,23118,charge
21847,21234,19908,23110,charge
21839,21220,19892,23113,charge
21829,21206,19889,23111,charge
21820,21191,19872,23105,charge
21808,21183,19858,23100,charge
21798,21170,19840,23100,charge
21790,21157,19818,23097,charge
21783,21141,19797,23094,charge
21771,21131,19773,23091,charge
21768,21119,19755,23082,charge
21761,21106,19732,23088,charge
21752,21094,19704,23077,charge
21740,21076,19691,23075,charge
21736,21070,19680,23075,charge
21729,21058,19668,23070,charge
21721,21043,19648,23071,charge
21709,21030,19635,23068,charge
21705,21017,19629,23061,charge
21692,21011,19617,23056,charge
21692,21002,19607,23053,charge
21682,20986,19599,23058,charge
21676,20976,19587,23048,charge
21672,20958,19572,23045,charge
21664,20950,19560,23045,charge
21659,20940,19550,23041,charge
21650,20926,19536,23038,charge
21640,20915,19523,23034,charge
21633,20904,19514,23035,charge
21628,20896,19491,23033,charge
21620,20885,19472,23027,charge
21614,20875,19451,23027,charge
21606,20865,19437,23021,charge
21598,20853,19421,23022,charge
21596,20844,19398,23016,charge
21586,20835,19387,23022,charge
21579,20825,19375,23016,charge
21575,20814,19357,23011,charge
21565,20804,19350,23010,charge
21559,20793,19343,23007,charge
21551,20782,19328,23005,charge
21548,20772,19313,22998,charge
21544,20763,19302,23000,charge
21542,20760,19288,22995,charge
21531,20747,19278,22994,charge
21529,20737,19269,22995,charge
21521,20729,19262,22992,charge
21519,20715,19242,22985,charge
21512,20710,19222,22985,charge
21505,20700,19202,22986,charge
21498,20694,19194,22984,charge
21496,20684,19180,22978,charge
21485,20677,19177,22978,charge
21487,20672,19175,22979,charge
21482,20663,19175,22976,charge
21478,20655,19178,22975,charge
21473,20645,19167,22976,charge
21469,20637,19168,22971,charge
21463,20627,19164,22973,charge
21462,20619,19168,22969,charge
21455,20615,19154,22974,charge
21456,20610,19147,22969,charge
21455,20606,19141,22969,charge
21454,20601,19139,22965,charge
21449,20597,19136,22966,charge
21446,20594,19130,22960,charge
21446,20586,19124,22967,charge
21443,20583,19117,22959,charge
