adc_mq135,adc_mq136,adc_mq137,adc_mq138,adc_mq2,adc_mq3,adc_tgs822,adc_tgs2620,status
21665,3051,15136,15576,7386,22396,20144,20728,preheat
21676,3042,15137,15590,7398,22372,20177,20866,preheat
21644,3033,15158,15583,7409,22396,20178,20889,preheat
21651,3048,15165,15636,7413,22351,20199,20904,preheat
21687,3037,15174,15650,7296,22411,20219,20905,preheat
21670,3046,15181,15658,7307,22408,20390,20947,preheat
21703,3038,15177,15661,7315,22401,20407,20935,preheat
21688,3038,15194,15643,7331,22419,20410,20952,preheat
21703,3059,15180,15701,7333,22417,20418,20958,preheat
21704,3063,15222,15690,7352,22410,20428,20989,preheat
21700,3059,15227,15729,7351,22394,20462,20880,preheat
21703,3039,15241,15732,7360,22404,20352,20883,preheat
21706,3056,15240,15737,7375,22405,20364,20882,preheat
21734,3046,15250,15758,7375,22447,20379,20893,preheat
21742,3053,15260,15765,7390,22432,20394,20939,preheat
21747,3053,15253,15778,7393,22440,20401,20931,preheat
21747,3038,15267,15774,7403,22424,20408,20946,preheat
21724,3053,15296,15815,7418,22444,20443,20968,preheat
21761,3039,15296,15827,7417,22457,20450,20955,preheat
21744,3046,15291,15842,7561,22459,20462,21135,preheat
21763,3055,15299,15848,7567,22439,20615,21127,preheat
21758,3044,15304,15864,7576,22421,20619,21132,preheat
21762,3062,15323,15856,7592,22457,20640,21135,preheat
21799,3204,15315,15883,7600,22476,20646,21164,preheat
21818,3201,15354,15904,7620,22499,20663,21190,preheat
21781,3201,15357,15907,7614,22434,20679,21186,preheat
21809,3059,15356,15919,7617,22458,20705,21193,preheat
21805,3205,15368,15911,7628,22493,20679,21193,preheat
21818,3058,15368,15964,7636,22477,20708,21230,preheat
21809,3056,15377,15974,7638,22480,20719,21229,preheat
21800,3058,15390,15965,7649,22470,20616,21243,preheat
21832,3057,15385,15971,7659,22487,20613,21121,preheat
21830,3059,15412,15990,7666,22508,20616,21143,preheat
21844,3071,15424,16015,7671,22489,20650,21149,preheat
21845,3063,15409,16030,7675,22489,20662,21166,preheat
21837,3054,15420,16013,7559,22517,20652,21157,preheat
21850,3057,15424,16048,7564,22488,20684,21191,preheat
21847,3054,15458,16067,7568,22510,20678,21179,preheat
21858,3049,15460,16077,7586,22498,20709,21206,preheat
21874,3059,15453,16076,7585,22506,20713,21204,preheat
21861,3049,15473,16084,7604,22521,20732,21241,preheat
21867,3051,15485,16112,7605,22512,20869,21238,preheat
21892,3051,15502,16130,7613,22565,20877,21243,preheat
21904,3211,15497,16139,7616,22536,20876,21385,preheat
21897,3060,15509,16148,7626,22535,20897,21403,preheat
21877,3204,15547,16160,7634,22522,20905,21413,preheat
21881,3050,15533,16197,7634,22541,20919,21401,preheat
21944,3071,15548,16199,7650,22563,20920,21422,preheat
21909,3050,15538,16182,7658,22553,20931,21440,preheat
21913,3052,15535,16207,7658,22532,20952,21444,preheat
21904,3208,15571,16206,7667,22544,20952,21445,preheat
21906,3056,15580,16239,7677,22548,20964,21454,preheat
21936,3056,15582,16255,7808,22570,20972,21457,preheat
21929,3038,15580,16254,7821,22574,20991,21476,preheat
21951,3063,15605,16276,7821,22550,20869,21488,preheat
21940,3056,15598,16287,7841,22553,20877,21495,preheat
21937,3054,15613,16292,7840,22542,20892,21502,preheat
21954,3211,15630,16300,7842,22588,20871,21501,preheat
21941,3054,15637,16313,7856,22574,20912,21404,preheat
21989,3057,15639,16330,7857,22597,20907,21400,preheat
21977,3058,15667,16346,7865,22609,20933,21420,preheat
21970,3054,15643,16363,7876,22571,20936,21421,preheat
21957,3057,15671,16378,7876,22593,20927,21427,preheat
21962,3048,15672,16386,7884,22600,20945,21441,preheat
21984,3060,15690,16395,7890,22601,20952,21451,preheat
21979,3045,15695,16379,7900,22622,20966,21472,preheat
22024,3050,15686,16428,7906,22619,20965,21458,preheat
22014,3211,15717,16412,7913,22619,20975,21481,preheat
22006,3049,15702,16452,7922,22579,20990,21493,preheat
22006,3056,15731,16454,7927,22588,20988,21489,preheat
21980,3061,15738,16473,7932,22610,21136,21637,preheat
22019,3066,15753,16467,7810,22626,21150,21487,preheat
22042,3066,15747,16481,7820,22633,21162,21651,preheat
22077,3053,15748,16496,7826,22659,21169,21663,preheat
22045,3217,15777,16518,7833,22626,21160,21671,preheat
22040,3068,15766,16536,7841,22615,21179,21671,preheat
22035,3056,15801,16539,7845,22622,21177,21676,preheat
22019,3052,15799,16545,7851,22608,21197,21682,preheat
22048,3053,15817,16557,7855,22649,21174,21670,preheat
22048,3058,15827,16569,7867,22657,21221,21706,preheat
22083,3200,15820,16577,7864,22660,21206,21700,preheat
22091,3211,15853,16576,7874,22644,21208,21721,preheat
22064,3205,15827,16633,7885,22637,21229,21719,preheat
22065,3205,15860,16623,7889,22663,21213,21729,preheat
22056,3066,15856,16636,7891,22624,21230,21737,preheat
22078,3203,15862,16635,7894,22675,21229,21732,preheat
22091,3061,15875,16636,7902,22700,21243,21633,preheat
22098,3055,15877,16679,7907,22674,21242,21739,preheat
22100,3064,15897,16660,7913,22682,21241,21757,preheat
22113,3058,15879,16690,7921,22654,21132,21643,preheat
22072,3201,15919,16695,7923,22660,21134,21643,preheat
22060,3201,15926,16704,7926,22639,21137,21658,preheat
22099,3060,15935,16703,7930,22683,21153,21644,preheat
22125,3058,15929,16717,8066,22702,21178,21664,preheat
22145,3069,15936,16736,8077,22708,21164,21672,preheat
22126,3201,15962,16748,8073,22687,21160,21676,preheat
22114,3201,15954,16759,8083,22668,21173,21683,preheat
22101,3065,15984,16762,8087,22687,21202,21712,preheat
22128,3201,15982,16788,8092,22664,21205,21702,preheat
22154,3220,15998,16797,8095,22725,21183,21682,preheat
22137,3206,16005,16812,8104,22714,21212,21715,preheat
22173,3050,15983,16822,8107,22708,21205,21718,preheat
22152,3069,16018,16806,8111,22719,21199,21722,preheat
22144,3068,15994,16838,8119,22688,21228,21734,preheat
22147,3203,16039,16868,8125,22720,21210,21736,preheat
22146,3064,16046,16853,8126,22703,21225,21745,preheat
22182,3202,16054,16882,8129,22737,21224,21741,preheat
22180,3210,16051,16884,8138,22729,21245,21758,preheat
22159,3209,16033,16887,8138,22714,21384,21751,preheat
22171,3058,16064,16864,8149,22734,21380,21759,preheat
22214,3205,16055,16903,8146,22737,21239,21755,preheat
22178,3060,16093,16912,8158,22730,21239,21904,preheat
22185,3217,16093,16928,8157,22726,21391,21910,preheat
22183,3206,16106,16946,8169,22718,21388,21914,preheat
22171,3058,16114,16953,8171,22713,21398,21905,preheat
22199,3065,16127,16957,8168,22729,21397,21915,preheat
22193,3058,16136,16969,8184,22729,21403,21924,preheat
22225,3205,16131,16983,8179,22764,21412,21936,preheat
22228,3203,16151,16982,8183,22750,21396,21954,preheat
22221,3210,16143,16992,8067,22774,21451,21938,preheat
22206,3211,16163,16999,8071,22744,21426,21959,preheat
22203,3054,16161,17021,8072,22721,21424,21958,preheat
22214,3217,16183,17039,8076,22778,21414,21952,preheat
22213,3066,16187,17055,8076,22731,21443,21961,preheat
22230,3066,16188,17040,8080,22772,21452,21959,preheat
22239,3067,16184,17043,8093,22773,21451,21980,preheat
22228,3063,16198,17048,8094,22769,21437,21956,preheat
22224,3056,16208,17063,8104,22747,21437,21995,preheat
22231,3060,16232,17118,8107,22769,21467,21996,preheat
22234,3060,16248,17103,8105,22761,21457,21992,preheat
22219,3211,16237,17107,8109,22761,21472,21986,preheat
22269,3068,16255,17113,8119,22794,21466,21988,preheat
22240,3068,16250,17124,8125,22782,21477,22013,preheat
22269,3060,16252,17146,8120,22805,21467,22013,preheat
22263,3201,16289,17151,8127,22787,21473,21902,preheat
22265,3066,16264,17173,8133,22786,21487,21896,preheat
22243,3209,16288,17161,8132,22787,21488,21919,preheat
22254,3209,16307,17170,8138,22757,21486,21906,preheat
22267,3070,16303,17207,8143,22814,21485,21902,preheat
22260,3058,16323,17198,8146,22791,21379,21923,preheat
22276,3065,16317,17207,8149,22815,21388,21925,preheat
22301,3069,16320,17210,8152,22801,21380,21920,preheat
22291,3056,16309,17224,8158,22786,21380,21916,preheat
22267,3061,16349,17215,8166,22800,21379,21934,preheat
22281,3212,16356,17266,8163,22781,21383,21935,preheat
22313,3217,16401,17273,8171,22858,21417,21955,preheat
22327,3069,16388,17289,8176,22815,21435,21958,preheat
22327,3207,16382,17283,8180,22852,21418,21953,preheat
22311,3071,16390,17264,8179,22840,21413,21970,preheat
22323,3213,16391,17312,8184,22826,21424,21965,preheat
22312,3203,16417,17272,8191,22819,21410,21988,preheat
22318,3062,16428,17327,8189,22834,21441,21979,preheat
22335,3068,16438,17337,8322,22879,21438,21983,preheat
22335,3069,16438,17342,8320,22817,21437,21983,preheat
22328,3200,16433,17341,8322,22837,21428,21985,preheat
22289,3066,16451,17329,8331,22878,21459,22008,preheat
22354,3203,16428,17331,8332,22853,21435,22004,preheat
22349,3069,16467,17353,8334,22856,21408,21997,preheat
22339,3057,16446,17370,8340,22840,21435,22001,preheat
22332,3209,16468,17390,8341,22840,21436,22004,preheat
22297,3071,16485,17380,8340,22813,21447,22149,preheat
22342,3212,16491,17383,8347,22858,21454,22001,preheat
22339,3203,16490,17402,8354,22878,21456,22011,preheat
22375,3069,16495,17416,8351,22856,21451,22015,preheat
22352,3202,16501,17409,8361,22853,21439,22151,preheat
22344,3204,16528,17427,8362,22860,21456,22147,preheat
22346,3058,16535,17431,8361,22847,21463,22165,preheat
22353,3203,16538,17450,8365,22843,21462,22148,preheat
22376,3069,16543,17456,8356,22882,21446,22012,preheat
22361,3203,16530,17449,8369,22830,21471,22170,preheat
22340,3058,16552,17453,8372,22876,21458,22172,preheat
22375,3200,16558,17465,8376,22886,21452,22182,preheat
22369,3208,16548,17494,8375,22869,21470,22167,preheat
22369,3202,16561,17487,8380,22867,21462,22174,preheat
22355,3064,16566,17501,8382,22831,21484,22186,preheat
22329,3203,16595,17488,8381,22860,21464,22174,preheat
22370,3215,16604,17520,8383,22854,21491,22186,preheat
22380,3069,16611,17523,8386,22884,21492,22177,preheat
22385,3210,16590,17510,8395,22884,21490,22190,preheat
22390,3205,16606,17537,8394,22864,21482,22182,preheat
22382,3211,16622,17529,8404,22888,21477,22201,preheat
22374,3223,16637,17576,8399,22868,21498,22214,preheat
22386,3066,16648,17565,8401,22876,21482,22207,preheat
22389,3204,16636,17563,8404,22885,21635,22205,preheat
22384,3203,16655,17595,8411,22907,21639,22223,preheat
22389,3211,16647,17570,8414,22905,21501,22219,preheat
22412,3208,16647,17597,8410,22911,21500,22210,preheat
22407,3068,16678,17607,8414,22896,21492,22247,preheat
22390,3225,16667,17598,8416,22875,21649,22206,preheat
22406,3069,16684,17622,8417,22867,21498,22231,preheat
22375,3216,16701,17598,8420,22886,21635,22216,preheat
22409,3212,16690,17625,8416,22891,21641,22228,preheat
22408,3202,16697,17622,8426,22912,21648,22248,preheat
22406,3203,16668,17618,8431,22898,21640,22217,preheat
22415,3059,16720,17629,8432,22894,21638,22251,preheat
22422,3067,16719,17661,8436,22901,21645,22247,preheat
22415,3059,16730,17672,8434,22905,21644,22238,preheat
22407,3055,16725,17675,8436,22885,21648,22256,preheat
22408,3059,16762,17672,8436,22921,21662,22233,preheat
22434,3066,16741,17673,8442,22921,21662,22266,preheat
22446,3201,16748,17692,8442,22936,21644,22250,preheat
22467,3201,16765,17693,8320,22916,21648,22257,preheat
22419,3210,16757,17717,8446,22909,21660,22146,preheat
22412,3210,16770,17706,8324,22908,21663,22257,preheat
22415,3207,16781,17715,8447,22922,21675,22262,preheat
22445,3203,16789,17715,8323,22939,21657,22257,preheat
22429,3053,16790,17725,8328,22925,21685,22145,preheat
22458,3201,16780,17736,8328,22921,21665,22146,preheat
22440,3222,16816,17717,8335,22910,21663,22164,preheat
22431,3069,16811,17737,8335,22943,21690,22151,preheat
22478,3200,16837,17764,8338,22933,21673,22150,preheat
22445,3208,16841,17765,8335,22926,21682,22159,preheat
22457,3070,16826,17765,8336,22929,21666,22154,preheat
22442,3202,16834,17767,8342,22945,21676,22168,preheat
22462,3211,16814,17770,8348,22927,21682,22179,preheat
22472,3208,16845,17757,8344,22944,21666,22171,preheat
22458,3217,16841,17801,8346,22947,21683,22173,preheat
22442,3208,16863,17818,8353,22914,21682,22181,preheat
22441,3203,16889,17826,8342,22935,21687,22169,preheat
22476,3068,16860,17802,8352,22928,21691,22163,preheat
22445,3213,16879,17785,8357,22962,21692,22172,preheat
22493,3208,16861,17819,8353,22959,21686,22174,preheat
22517,3064,16918,17836,8364,22957,21691,22202,preheat
22470,3070,16911,17849,8358,22936,21694,22191,preheat
22469,3062,16903,17838,8358,22929,21699,22180,preheat
22456,3202,16909,17838,8364,22939,21703,22177,preheat
22482,3203,16909,17865,8368,22967,21702,22191,preheat
22513,3232,16915,17836,8366,22956,21679,22200,preheat
22493,3211,16942,17869,8362,22951,21705,22200,preheat
22487,3204,16937,17874,8369,22925,21700,22208,preheat
22460,3218,16925,17865,8370,22926,21703,22186,preheat
22491,3203,16940,17878,8373,22962,21700,22192,preheat
22473,3065,16946,17875,8378,22971,21692,22217,preheat
22511,3212,16944,17895,8377,22976,21703,22209,preheat
22496,3201,16963,17914,8382,22965,21695,22225,preheat
22478,3069,16957,17916,8378,22950,21717,22218,preheat
22498,3219,16961,17915,8382,22953,21699,22198,preheat
22456,3203,16973,17879,8389,22973,21712,22215,preheat
22529,3067,16987,17921,8384,22979,21714,22220,preheat
22521,3203,17001,17915,8389,22979,21707,22236,preheat
22503,3205,16999,17951,8392,22950,21716,22245,preheat
22520,3069,17000,17945,8389,22985,21716,22221,preheat
22486,3202,16998,17935,8399,22971,21732,22231,preheat
22518,3224,17005,17945,8393,22948,21722,22225,preheat
22503,3206,17027,17928,8401,22997,21708,22240,preheat
22507,3201,17020,17963,8399,22969,21744,22239,preheat
22513,3066,17038,17975,8394,22989,21707,22231,preheat
22512,3067,17042,17978,8409,23026,21636,22253,preheat
22532,3217,17041,17973,8398,22997,21733,22259,preheat
22525,3206,17036,17937,8399,22996,21719,22253,preheat
22507,3068,17037,17988,8402,22973,21730,22239,preheat
22508,3200,17069,17988,8404,22985,21717,22251,preheat
22478,3064,17074,17993,8402,22990,21734,22242,preheat
22524,3208,17085,18018,8400,23018,21730,22247,preheat
22519,3227,17072,17996,8406,23021,21732,22263,preheat
22518,3208,17056,18019,8406,22974,21728,22240,preheat
22508,3207,17087,18007,8410,23017,21736,22267,preheat
22516,3069,17068,18023,8411,22972,21735,22266,preheat
22513,3070,17097,18022,8407,23015,21724,22247,preheat
22507,3201,17099,18037,8407,22981,21759,22403,preheat
22538,3207,17103,18031,8410,23016,21743,22254,preheat
22545,3211,17108,18032,8412,23000,21734,22263,preheat
22550,3200,17102,18042,8407,22981,21642,22421,preheat
22524,3208,17117,18039,8420,22982,21724,22262,preheat
22526,3221,17130,18075,8415,22978,21736,22406,preheat
22539,3202,17141,18058,8411,23009,21739,22255,preheat
22534,3069,17141,18062,8414,23013,21756,22403,preheat
22554,3214,17120,18054,8418,22996,21733,22268,preheat
22524,3071,17141,18060,8420,23000,21725,22403,preheat
22542,3215,17162,18089,8415,22988,21749,22419,preheat
22535,3210,17179,18085,8415,23002,21728,22271,preheat
22531,3212,17175,18112,8418,23038,21752,22271,preheat
22554,3205,17166,18097,8422,23018,21745,22400,preheat
22561,3205,17155,18094,8433,23034,21748,22419,preheat
22549,3067,17159,18098,8423,22998,21742,22405,preheat
22550,3208,17186,18085,8432,23016,21738,22423,preheat
22547,3202,17178,18139,8427,22997,21756,22415,preheat
22563,3223,17198,18135,8427,23031,21741,22406,preheat
22531,3236,17197,18117,8428,22993,21632,22412,preheat
22549,3218,17187,18122,8426,23012,21632,22425,preheat
22580,3211,17209,18111,8440,23034,21747,22434,preheat
22562,3071,17212,18150,8429,23023,21759,22422,preheat
22573,3209,17228,18123,8438,23061,21749,22437,preheat
22574,3065,17218,18161,8444,23052,21671,22448,preheat
22564,3209,17228,18167,8440,23030,21753,22440,preheat
22558,3232,17238,18158,8434,23009,21758,22428,preheat
22565,3201,17230,18147,8429,23024,21632,22432,preheat
22542,3216,17239,18142,8438,23023,21640,22435,preheat
22589,3224,17232,18166,8436,23064,21636,22433,preheat
22587,3071,17235,18161,8441,23035,21746,22440,preheat
22579,3201,17244,18174,8437,23039,21641,22438,preheat
22557,3222,17252,18171,8445,23009,21756,22453,preheat
22547,3206,17252,18185,8576,23024,21635,22435,preheat
22575,3059,17280,18197,8438,23028,21758,22460,preheat
22569,3210,17285,18198,8446,23012,21757,22441,preheat
22560,3202,17288,18198,8436,23034,21757,22425,preheat
22564,3066,17273,18183,8442,23026,21645,22442,preheat
22580,3058,17267,18169,8444,23046,21637,22437,preheat
22578,3218,17294,18205,8441,23035,21752,22448,preheat
22579,3068,17291,18221,8578,23027,21759,22460,preheat
22573,3071,17297,18217,8440,23047,21658,22455,preheat
22593,3210,17301,18208,8577,23036,21650,22468,preheat
22574,3222,17302,18205,8446,23062,21643,22456,preheat
22592,3207,17325,18222,8577,23077,21650,22456,preheat
22601,3064,17298,18230,8581,23051,21637,22467,preheat
22569,3210,17309,18232,8583,23037,21642,22463,preheat
22555,3206,17330,18254,8582,22988,21636,22471,preheat
22564,3206,17342,18245,8447,23043,21632,22449,preheat
22594,3222,17340,18259,8580,23060,21675,22461,preheat
22644,3223,17347,18275,8590,23107,21680,22487,preheat
22619,3208,17359,18269,8588,23074,21663,22480,preheat
22623,3201,17367,18284,8585,23055,21666,22481,preheat
22604,3207,17374,18279,8593,23089,21662,22507,preheat
22596,3064,17377,18296,8586,23051,21678,22476,preheat
22625,3068,17362,18281,8582,23075,21646,22461,preheat
22563,3208,17360,18270,8590,23048,21653,22479,preheat
22618,3200,17366,18280,8587,23082,21652,22475,preheat
22609,3201,17382,18257,8588,23082,21643,22497,preheat
22629,3201,17386,18315,8593,23102,21678,22474,preheat
22614,3202,17397,18303,8591,23064,21656,22504,preheat
22604,3216,17419,18301,8596,23054,21664,22487,preheat
22616,3209,17401,18309,8591,23074,21649,22480,preheat
22609,3066,17413,18317,8591,23077,21670,22491,preheat
22627,3205,17403,18304,8590,23091,21679,22488,preheat
22608,3070,17386,18279,8593,23074,21660,22485,preheat
22604,3216,17391,18287,8593,23083,21643,22476,preheat
22622,3200,17419,18313,8592,23074,21644,22500,preheat
22626,3208,17416,18329,8593,23075,21657,22500,preheat
22608,3206,17444,18337,8589,23069,21656,22503,preheat
22637,3069,17423,18329,8591,23078,21676,22487,preheat
22618,3220,17439,18314,8593,23079,21649,22487,preheat
22662,3201,17448,18338,8602,23101,21682,22511,preheat
22636,3208,17425,18343,8595,23090,21659,22494,preheat
22617,3210,17460,18328,8596,23082,21660,22510,preheat
22601,3201,17423,18353,8596,23078,21679,22509,preheat
22616,3221,17468,18351,8598,23106,21653,22491,preheat
22618,3069,17464,18359,8597,23102,21670,22501,preheat
22622,3055,17459,18360,8595,23105,21671,22511,preheat
22625,3219,17476,18342,8596,23087,21655,22506,preheat
22621,3069,17458,18371,8595,23078,21682,22498,preheat
22634,3207,17489,18360,8601,23086,21656,22516,preheat
22622,3217,17491,18377,8600,23080,21675,22511,preheat
22660,3201,17484,18386,8591,23097,21663,22502,preheat
22615,3064,17491,18377,8596,23081,21670,22519,preheat
22630,3203,17480,18361,8600,23097,21677,22517,preheat
22669,3061,17508,18359,8597,23107,21661,22525,preheat
22657,3213,17496,18387,8597,23115,21670,22512,preheat
22623,3070,17501,18391,8604,23067,21665,22524,preheat
22598,3053,17510,18398,8595,23067,21671,22513,preheat
22634,3214,17518,18380,8594,23099,21666,22517,preheat
22633,3208,17526,18391,8603,23118,21682,22523,preheat
22673,3208,17498,18405,8600,23134,21670,22513,preheat
22640,3054,17513,18383,8604,23095,21666,22401,preheat
22628,3207,17514,18413,8597,23098,21680,22527,preheat
22624,3223,17557,18403,8596,23102,21673,22522,preheat
22638,3209,17544,18414,8603,23146,21706,22413,preheat
22675,3071,17547,18420,8601,23149,21676,22524,preheat
22656,3213,17536,18403,8606,23090,21656,22522,preheat
22635,3061,17543,18419,8593,23091,21685,22522,preheat
22634,3209,17557,18415,8604,23095,21668,22416,preheat
22613,3202,17571,18440,8598,23105,21671,22517,preheat
22666,3066,17552,18422,8594,23101,21669,22511,preheat
22610,3070,17540,18426,8601,23098,21680,22400,preheat
22646,3204,17543,18408,8599,23122,21669,22405,preheat
22643,3071,17574,18429,8600,23097,21659,22420,preheat
22643,3210,17577,18440,8605,23107,21690,22411,preheat
22659,3200,17575,18444,8594,23122,21662,22512,preheat
22621,3204,17557,18439,8602,23071,21689,22517,preheat
22641,3209,17569,18418,8600,23132,21663,22402,preheat
22660,3066,17595,18445,8596,23116,21662,22413,preheat
22655,3070,17589,18446,8598,23123,21680,22525,preheat
22652,3216,17591,18487,8614,23122,21676,22416,preheat
22628,3209,17597,18457,8604,23105,21677,22401,preheat
22630,3067,17604,18461,8599,23121,21660,22527,preheat
22659,3070,17604,18459,8601,23144,21687,22428,preheat
22671,3203,17592,18469,8599,23116,21675,22409,preheat
22654,3207,17598,18448,8603,23128,21671,22419,preheat
22650,3066,17599,18468,8604,23089,21684,22412,preheat
22660,3058,17644,18497,8607,23097,21667,22405,preheat
22636,3210,17633,18486,8595,23110,21675,22418,preheat
22647,3209,17625,18476,8600,23127,21693,22412,preheat
22654,3208,17612,18450,8604,23123,21685,22417,preheat
22668,3230,17594,18471,8600,23110,21662,22526,preheat
22655,3208,17631,18464,8610,23124,21659,22421,preheat
22668,3208,17647,18506,8598,23128,21686,22434,preheat
22663,3052,17635,18519,8602,23111,21686,22423,preheat
22624,3209,17630,18496,8597,23102,21687,22414,preheat
22652,3068,17632,18498,8605,23155,21675,22422,preheat
22649,3069,17669,18525,8613,23149,21680,22425,preheat
22695,3209,17636,18522,8598,23153,21679,22419,preheat
22666,3208,17655,18499,8605,23126,21675,22442,preheat
22642,3233,17656,18513,8603,23104,21693,22424,preheat
22644,3214,17657,18504,8611,23142,21688,22453,preheat
22646,3224,17670,18510,8601,23113,21684,22417,preheat
22682,3222,17675,18514,8600,23159,21687,22420,preheat
22670,3059,17665,18504,8605,23132,21683,22435,preheat
22667,3060,17661,18497,8600,23133,21683,22416,preheat
22659,3061,17674,18521,8604,23105,21680,22445,preheat
22644,3067,17668,18512,8606,23127,21682,22425,preheat
22669,3230,17690,18532,8596,23127,21675,22416,preheat
22661,3066,17676,18521,8602,23127,21680,22437,preheat
22662,3206,17666,18510,8599,23143,21710,22438,preheat
22669,3201,17675,18519,8602,23146,21670,22437,preheat
22671,3070,17697,18543,8604,23150,21678,22441,preheat
22677,3207,17698,18551,8606,23134,21681,22437,preheat
22645,3211,17704,18551,8601,23083,21680,22432,preheat
22643,3209,17702,18527,8600,23127,21690,22421,preheat
22651,3207,17692,18521,8602,23127,21696,22439,preheat
22687,3231,17697,18527,8605,23162,21705,22455,preheat
22692,3209,17711,18545,8600,23134,21676,22438,preheat
22682,3061,17703,18543,8598,23124,21688,22438,preheat
22672,3209,17756,18548,8603,23129,21686,22443,preheat
22663,3200,17741,18572,8608,23163,21729,22477,preheat
22736,3208,17749,18571,8607,23193,21704,22444,preheat
22684,3214,17739,18568,8609,23163,21720,22467,preheat
22717,3219,17715,18576,8606,23169,21694,22459,preheat
22678,3203,17748,18544,8612,23156,21686,22465,preheat
22693,3210,17753,18598,8608,23164,21709,22459,preheat
22696,3068,17771,18594,8605,23165,21684,22459,preheat
22669,3200,17751,18579,8601,23163,21703,22451,preheat
22681,3201,17736,18577,8604,23152,21701,22453,preheat
22666,3201,17753,18539,8607,23181,21708,22472,preheat
22694,3058,17752,18587,8600,23160,21703,22446,preheat
22697,3066,17770,18583,8607,23162,21685,22465,preheat
22687,3062,17771,18583,8604,23111,21698,22442,preheat
22675,3206,17746,18572,8601,23158,21699,22441,preheat
22684,3207,17773,18566,8605,23177,21690,22452,preheat
22701,3217,17756,18592,8596,23162,21692,22447,preheat
22704,3223,17777,18597,8609,23183,21688,22469,preheat
22696,3225,17777,18596,8603,23158,21712,22468,preheat
22681,3214,17776,18590,8603,23171,21696,22462,preheat
22686,3214,17789,18612,8602,23159,21700,22468,preheat
22717,3229,17793,18602,8598,23191,21700,22453,preheat
22702,3201,17788,18595,8601,23183,21704,22478,preheat
22709,3206,17770,18595,8600,23165,21683,22449,preheat
22687,3207,17789,18602,8612,23160,21684,22469,preheat
22689,3066,17795,18608,8600,23161,21703,22461,preheat
22699,3069,17822,18629,8599,23154,21706,22488,preheat
22686,3209,17801,18624,8604,23157,21708,22448,preheat
22715,3202,17819,18608,8599,23182,21684,22448,preheat
22688,3069,17802,18599,8601,23149,21706,22461,preheat
22715,3201,17801,18604,8597,23203,21689,22452,preheat
22715,3071,17803,18590,8596,23177,21688,22470,preheat
22703,3200,17807,18612,8598,23160,21693,22444,preheat
22703,3206,17814,18588,8599,23167,21678,22462,preheat
22690,3203,17815,18616,8601,23167,21692,22476,preheat
22680,3209,17836,18633,8610,23194,21692,22471,preheat
22688,3207,17831,18635,8592,23159,21698,22458,preheat
22693,3067,17814,18611,8593,23157,21696,22456,preheat
22671,3071,17820,18581,8600,23176,21703,22460,preheat
22726,3215,17814,18622,8597,23188,21689,22463,preheat
22702,3228,17826,18632,8604,23185,21678,22460,preheat
22688,3201,17827,18645,8592,23158,21692,22464,preheat
22696,3205,17830,18628,8602,23165,21695,22477,preheat
22672,3202,17854,18630,8596,23142,21691,22456,preheat
22699,3068,17850,18647,8589,23184,21679,22453,preheat
22700,3055,17834,18630,8600,23160,21695,22465,preheat
22675,3068,17839,18623,8589,23169,21694,22452,preheat
22690,3068,17831,18616,8599,23182,21700,22485,preheat
22696,3208,17835,18629,8591,23184,21686,22459,preheat
22723,3055,17860,18651,8597,23192,21684,22474,preheat
22721,3069,17829,18653,8601,23175,21696,22477,preheat
22689,3211,17863,18623,8601,23174,21689,22477,preheat
22688,3222,17865,18664,8595,23167,21700,22484,preheat
22681,3068,17881,18646,8594,23172,21693,22469,preheat
22696,3208,17864,18655,8591,23158,21729,22468,preheat
22703,3071,17857,18644,8591,23180,21697,22453,preheat
22691,3209,17868,18642,8603,23171,21704,22471,preheat
22722,3212,17870,18652,8592,23192,21697,22474,preheat
22713,3071,17879,18630,8597,23203,21689,22485,preheat
22709,3208,17854,18660,8585,23180,21697,22474,preheat
22704,3068,17864,18647,8596,23181,21682,22470,preheat
22680,3066,17882,18649,8597,23192,21693,22467,preheat
22714,3203,17886,18654,8600,23179,21688,22481,preheat
22693,3202,17895,18684,8593,23163,21696,22495,preheat
22678,3208,17900,18666,8591,23181,21694,22471,preheat
22709,3219,17885,18661,8592,23146,21700,22472,preheat
22706,3231,17899,18657,8586,23199,21684,22454,preheat
22708,3227,17898,18667,8594,23176,21714,22481,preheat
22717,3208,17895,18676,8591,23207,21690,22467,preheat
22712,3068,17891,18635,8590,23177,21690,22474,preheat
22707,3210,17876,18672,8591,23155,21694,22461,preheat
22725,3066,17917,18661,8593,23192,21679,22479,preheat
22727,3206,17915,18698,8588,23183,21696,22485,preheat
22704,3202,17919,18684,8593,23161,21677,22472,preheat
22655,3071,17917,18681,8584,23170,21685,22476,preheat
22691,3201,17911,18665,8583,23171,21680,22467,preheat
22730,3215,17924,18672,8588,23216,21697,22473,preheat
22731,3066,17916,18673,8582,23233,21689,22468,preheat
22696,3207,17903,18677,8592,23179,21683,22474,preheat
22717,3211,17905,18657,8582,23192,21689,22478,preheat
22717,3226,17920,18657,8589,23181,21672,22481,preheat
22704,3067,17922,18676,8583,23201,21694,22462,preheat
22719,3055,17934,18695,8591,23185,21688,22482,preheat
22690,3204,17933,18684,8584,23173,21695,22480,preheat
22694,3213,17927,18682,8583,23204,21688,22468,preheat
22693,3211,17929,18675,8585,23191,21699,22491,preheat
